thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s_capped,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich,pct_change,anom_iqr_units,out_pct,is_event_month,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month,dap_tran_norm,nha_may_norm,mua_vu,time_key,time,temp_c,rh_pct,precip_mm,cloud_pct
2022-01-01 00:00:00,112.13,848.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.70094086,0.0,0.370221328,Mùa khô,1/1/2022 00:00,2022-01-01T00:00,14.5,94,0.0,65
2022-01-01 01:00:00,112.14,700.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.598958333,0.0,0.197518444,Mùa khô,1/1/2022 01:00,2022-01-01T01:00,14.6,94,0.0,100
2022-01-01 02:00:00,112.14,700.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.598958333,0.0,0.197518444,Mùa khô,1/1/2022 02:00,2022-01-01T02:00,14.9,92,0.0,100
2022-01-01 03:00:00,112.14,700.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.598958333,0.0,0.197518444,Mùa khô,1/1/2022 03:00,2022-01-01T03:00,14.9,94,0.0,100
2022-01-01 04:00:00,112.14,700.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.598958333,0.0,0.197518444,Mùa khô,1/1/2022 04:00,2022-01-01T04:00,14.8,92,0.0,100
2022-01-01 05:00:00,112.14,700.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.598958333,0.0,0.197518444,Mùa khô,1/1/2022 05:00,2022-01-01T05:00,14.8,93,0.0,100
2022-01-01 06:00:00,112.14,700.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.598958333,0.0,0.197518444,Mùa khô,1/1/2022 06:00,2022-01-01T06:00,14.7,95,0.0,100
2022-01-01 07:00:00,112.2,820.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.679267473,0.0,0.083836351,Mùa khô,1/1/2022 07:00,2022-01-01T07:00,15.3,90,0.0,100
2022-01-01 08:00:00,112.2,820.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.679267473,0.0,0.083836351,Mùa khô,1/1/2022 08:00,2022-01-01T08:00,15.9,87,0.0,100
2022-01-01 09:00:00,112.2,820.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.679267473,0.0,0.083836351,Mùa khô,1/1/2022 09:00,2022-01-01T09:00,16.5,83,0.0,100
2022-01-01 10:00:00,112.2,820.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.679267473,0.0,0.083836351,Mùa khô,1/1/2022 10:00,2022-01-01T10:00,16.9,82,0.0,100
2022-01-01 11:00:00,112.2,820.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.679267473,0.0,0.083836351,Mùa khô,1/1/2022 11:00,2022-01-01T11:00,17.6,79,0.0,100
2022-01-01 12:00:00,112.2,820.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.679267473,0.0,0.083836351,Mùa khô,1/1/2022 12:00,2022-01-01T12:00,17.6,80,0.0,100
2022-01-01 13:00:00,112.28,1499.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.940188172,0.0,0.250167673,Mùa khô,1/1/2022 13:00,2022-01-01T13:00,18.2,77,0.0,100
2022-01-01 14:00:00,112.28,1499.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.940188172,0.0,0.250167673,Mùa khô,1/1/2022 14:00,2022-01-01T14:00,18.3,78,0.0,100
2022-01-01 15:00:00,112.28,1499.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.940188172,0.0,0.250167673,Mùa khô,1/1/2022 15:00,2022-01-01T15:00,18.3,78,0.0,100
2022-01-01 16:00:00,112.28,1499.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.940188172,0.0,0.250167673,Mùa khô,1/1/2022 16:00,2022-01-01T16:00,18.2,77,0.0,100
2022-01-01 17:00:00,112.28,1499.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.940188172,0.0,0.250167673,Mùa khô,1/1/2022 17:00,2022-01-01T17:00,18.0,79,0.0,100
2022-01-01 18:00:00,112.28,1499.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.940188172,0.0,0.250167673,Mùa khô,1/1/2022 18:00,2022-01-01T18:00,17.6,82,0.0,100
2022-01-01 19:00:00,112.22,857.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.704133065,0.0,0.465459423,Mùa khô,1/1/2022 19:00,2022-01-01T19:00,16.9,86,0.0,100
2022-01-01 20:00:00,112.22,857.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.704133065,0.0,0.465459423,Mùa khô,1/1/2022 20:00,2022-01-01T20:00,16.7,84,0.0,100
2022-01-01 21:00:00,112.22,857.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.704133065,0.0,0.465459423,Mùa khô,1/1/2022 21:00,2022-01-01T21:00,16.4,83,0.0,100
2022-01-01 22:00:00,112.22,857.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.704133065,0.0,0.465459423,Mùa khô,1/1/2022 22:00,2022-01-01T22:00,16.0,84,0.0,100
2022-01-01 23:00:00,112.22,857.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.704133065,0.0,0.465459423,Mùa khô,1/1/2022 23:00,2022-01-01T23:00,15.8,84,0.0,87
2022-01-02 00:00:00,112.22,857.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.704133065,0.0,0.465459423,Mùa khô,1/2/2022 00:00,2022-01-02T00:00,14.9,91,0.0,96
2022-01-02 01:00:00,112.12,961.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.774361559,0.0,0.623071764,Mùa khô,1/2/2022 01:00,2022-01-02T01:00,14.9,90,0.0,96
2022-01-02 02:00:00,112.12,961.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.774361559,0.0,0.623071764,Mùa khô,1/2/2022 02:00,2022-01-02T02:00,15.2,87,0.0,100
2022-01-02 03:00:00,112.12,961.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.774361559,0.0,0.623071764,Mùa khô,1/2/2022 03:00,2022-01-02T03:00,15.3,87,0.0,100
2022-01-02 04:00:00,112.12,961.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.774361559,0.0,0.623071764,Mùa khô,1/2/2022 04:00,2022-01-02T04:00,15.3,86,0.0,100
2022-01-02 05:00:00,112.12,961.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.774361559,0.0,0.623071764,Mùa khô,1/2/2022 05:00,2022-01-02T05:00,15.4,86,0.0,100
2022-01-02 06:00:00,112.12,961.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.774361559,0.0,0.623071764,Mùa khô,1/2/2022 06:00,2022-01-02T06:00,15.4,87,0.0,100
2022-01-02 07:00:00,111.91,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.63212609,Mùa khô,1/2/2022 07:00,2022-01-02T07:00,15.6,88,0.0,100
2022-01-02 08:00:00,111.91,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.63212609,Mùa khô,1/2/2022 08:00,2022-01-02T08:00,16.1,87,0.0,99
2022-01-02 09:00:00,111.91,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.63212609,Mùa khô,1/2/2022 09:00,2022-01-02T09:00,17.1,83,0.0,43
2022-01-02 10:00:00,111.91,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.63212609,Mùa khô,1/2/2022 10:00,2022-01-02T10:00,18.6,76,0.0,100
2022-01-02 11:00:00,111.91,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.63212609,Mùa khô,1/2/2022 11:00,2022-01-02T11:00,18.7,76,0.0,100
2022-01-02 12:00:00,111.91,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.63212609,Mùa khô,1/2/2022 12:00,2022-01-02T12:00,19.5,74,0.0,100
2022-01-02 13:00:00,111.79,592.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.505208333,0.0,0.557344064,Mùa khô,1/2/2022 13:00,2022-01-02T13:00,20.0,72,0.0,100
2022-01-02 14:00:00,111.79,592.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.505208333,0.0,0.557344064,Mùa khô,1/2/2022 14:00,2022-01-02T14:00,20.4,70,0.0,77
2022-01-02 15:00:00,111.79,592.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.505208333,0.0,0.557344064,Mùa khô,1/2/2022 15:00,2022-01-02T15:00,21.3,68,0.0,60
2022-01-02 16:00:00,111.79,592.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.505208333,0.0,0.557344064,Mùa khô,1/2/2022 16:00,2022-01-02T16:00,21.4,68,0.0,25
2022-01-02 17:00:00,111.79,592.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.505208333,0.0,0.557344064,Mùa khô,1/2/2022 17:00,2022-01-02T17:00,20.5,82,0.0,72
2022-01-02 18:00:00,111.79,592.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.505208333,0.0,0.557344064,Mùa khô,1/2/2022 18:00,2022-01-02T18:00,20.2,73,0.0,97
2022-01-02 19:00:00,111.66,694.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.592909946,0.0,0.622065728,Mùa khô,1/2/2022 19:00,2022-01-02T19:00,18.6,79,0.0,51
2022-01-02 20:00:00,111.66,694.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.592909946,0.0,0.622065728,Mùa khô,1/2/2022 20:00,2022-01-02T20:00,18.3,80,0.0,29
2022-01-02 21:00:00,111.66,694.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.592909946,0.0,0.622065728,Mùa khô,1/2/2022 21:00,2022-01-02T21:00,16.6,89,0.0,32
2022-01-02 22:00:00,111.66,694.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.592909946,0.0,0.622065728,Mùa khô,1/2/2022 22:00,2022-01-02T22:00,15.4,93,0.0,12
2022-01-02 23:00:00,111.66,694.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.592909946,0.0,0.622065728,Mùa khô,1/2/2022 23:00,2022-01-02T23:00,14.5,96,0.0,15
2022-01-03 00:00:00,111.66,694.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.592909946,0.0,0.622065728,Mùa khô,1/3/2022 00:00,2022-01-03T00:00,14.4,96,0.0,10
2022-01-03 01:00:00,111.66,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.61535882,Mùa khô,1/3/2022 01:00,2022-01-03T01:00,15.3,94,0.0,8
2022-01-03 02:00:00,111.66,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.61535882,Mùa khô,1/3/2022 02:00,2022-01-03T02:00,15.3,95,0.0,4
2022-01-03 03:00:00,111.66,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.61535882,Mùa khô,1/3/2022 03:00,2022-01-03T03:00,15.0,96,0.0,5
2022-01-03 04:00:00,111.66,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.61535882,Mùa khô,1/3/2022 04:00,2022-01-03T04:00,14.7,98,0.0,14
2022-01-03 05:00:00,111.66,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.61535882,Mùa khô,1/3/2022 05:00,2022-01-03T05:00,14.6,98,0.0,15
2022-01-03 06:00:00,111.66,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.61535882,Mùa khô,1/3/2022 06:00,2022-01-03T06:00,14.5,99,0.0,9
2022-01-03 07:00:00,111.46,128.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.156754032,0.0,0.645539906,Mùa khô,1/3/2022 07:00,2022-01-03T07:00,13.7,100,0.0,100
2022-01-03 08:00:00,111.46,128.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.156754032,0.0,0.645539906,Mùa khô,1/3/2022 08:00,2022-01-03T08:00,15.5,94,0.0,66
2022-01-03 09:00:00,111.34,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.726022803,Mùa khô,1/3/2022 09:00,2022-01-03T09:00,17.1,87,0.0,80
2022-01-03 10:00:00,111.34,40.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.054435484,0.0,0.726022803,Mùa khô,1/3/2022 10:00,2022-01-03T10:00,18.8,80,0.0,49
2022-01-03 11:00:00,111.28,282.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.259576613,0.0,0.63648558,Mùa khô,1/3/2022 11:00,2022-01-03T11:00,20.1,73,0.1,100
2022-01-03 12:00:00,111.28,282.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.259576613,0.0,0.63648558,Mùa khô,1/3/2022 12:00,2022-01-03T12:00,20.1,72,0.0,100
2022-01-03 13:00:00,111.25,827.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.6875,0.0,0.544936284,Mùa khô,1/3/2022 13:00,2022-01-03T13:00,20.9,70,0.0,100
2022-01-03 14:00:00,111.25,827.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.6875,0.0,0.544936284,Mùa khô,1/3/2022 14:00,2022-01-03T14:00,21.2,68,0.0,64
2022-01-03 15:00:00,111.22,865.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.710013441,0.0,0.55767941,Mùa khô,1/3/2022 15:00,2022-01-03T15:00,21.9,66,0.0,100
2022-01-03 16:00:00,111.22,865.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.710013441,0.0,0.55767941,Mùa khô,1/3/2022 16:00,2022-01-03T16:00,22.0,66,0.0,100
2022-01-03 17:00:00,111.18,676.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.569052419,0.0,0.585848424,Mùa khô,1/3/2022 17:00,2022-01-03T17:00,21.3,70,0.0,99
2022-01-03 18:00:00,111.18,676.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.569052419,0.0,0.585848424,Mùa khô,1/3/2022 18:00,2022-01-03T18:00,19.1,80,0.0,35
2022-01-03 19:00:00,111.16,1001.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.793514785,0.0,0.511737089,Mùa khô,1/3/2022 19:00,2022-01-03T19:00,17.8,86,0.0,20
2022-01-03 20:00:00,111.16,1001.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.793514785,0.0,0.511737089,Mùa khô,1/3/2022 20:00,2022-01-03T20:00,18.3,82,0.0,23
2022-01-03 21:00:00,111.19,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.362843729,Mùa khô,1/3/2022 21:00,2022-01-03T21:00,18.2,83,0.0,100
2022-01-03 22:00:00,111.19,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.362843729,Mùa khô,1/3/2022 22:00,2022-01-03T22:00,17.5,86,0.0,100
2022-01-03 23:00:00,111.21,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.397719651,Mùa khô,1/3/2022 23:00,2022-01-03T23:00,17.3,92,0.0,100
2022-01-04 00:00:00,111.21,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.397719651,Mùa khô,1/4/2022 00:00,2022-01-04T00:00,17.1,93,0.0,12
2022-01-04 01:00:00,111.22,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.469818913,Mùa khô,1/4/2022 01:00,2022-01-04T01:00,15.7,96,0.0,14
2022-01-04 02:00:00,111.22,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.469818913,Mùa khô,1/4/2022 02:00,2022-01-04T02:00,15.7,97,0.0,17
2022-01-04 03:00:00,111.22,1478.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.933299731,0.0,0.488933602,Mùa khô,1/4/2022 03:00,2022-01-04T03:00,15.6,98,0.0,31
2022-01-04 04:00:00,111.22,1478.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.933299731,0.0,0.488933602,Mùa khô,1/4/2022 04:00,2022-01-04T04:00,14.7,100,0.0,43
2022-01-04 05:00:00,111.23,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.508383635,Mùa khô,1/4/2022 05:00,2022-01-04T05:00,14.7,99,0.0,68
2022-01-04 06:00:00,111.23,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.508383635,Mùa khô,1/4/2022 06:00,2022-01-04T06:00,15.3,98,0.0,85
2022-01-04 07:00:00,111.2,718.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.606350806,0.0,0.508383635,Mùa khô,1/4/2022 07:00,2022-01-04T07:00,16.4,95,0.0,80
2022-01-04 08:00:00,111.2,718.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.606350806,0.0,0.508383635,Mùa khô,1/4/2022 08:00,2022-01-04T08:00,17.6,89,0.0,100
2022-01-04 09:00:00,111.16,446.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.38625672,0.0,0.508718981,Mùa khô,1/4/2022 09:00,2022-01-04T09:00,18.6,82,0.0,100
2022-01-04 10:00:00,111.16,446.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.38625672,0.0,0.508718981,Mùa khô,1/4/2022 10:00,2022-01-04T10:00,19.1,78,0.0,89
2022-01-04 11:00:00,111.13,840.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.697076613,0.0,0.51240778,Mùa khô,1/4/2022 11:00,2022-01-04T11:00,20.2,75,0.0,100
2022-01-04 12:00:00,111.13,840.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.697076613,0.0,0.51240778,Mùa khô,1/4/2022 12:00,2022-01-04T12:00,21.3,70,0.0,100
2022-01-04 13:00:00,111.12,1179.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.869119624,0.0,0.51676727,Mùa khô,1/4/2022 13:00,2022-01-04T13:00,22.0,67,0.0,100
2022-01-04 14:00:00,111.12,1179.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.869119624,0.0,0.51676727,Mùa khô,1/4/2022 14:00,2022-01-04T14:00,22.9,64,0.0,66
2022-01-04 15:00:00,111.12,1224.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.880712366,0.0,0.403755869,Mùa khô,1/4/2022 15:00,2022-01-04T15:00,24.4,57,0.0,11
2022-01-04 16:00:00,111.12,1224.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.880712366,0.0,0.403755869,Mùa khô,1/4/2022 16:00,2022-01-04T16:00,24.6,56,0.0,8
2022-01-04 17:00:00,111.1,719.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.607358871,0.0,0.41750503,Mùa khô,1/4/2022 17:00,2022-01-04T17:00,22.7,78,0.0,3
2022-01-04 18:00:00,111.1,719.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.607358871,0.0,0.41750503,Mùa khô,1/4/2022 18:00,2022-01-04T18:00,21.7,69,0.0,0
2022-01-04 19:00:00,111.07,721.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.608198925,0.0,0.509389671,Mùa khô,1/4/2022 19:00,2022-01-04T19:00,21.2,71,0.0,18
2022-01-04 20:00:00,111.07,721.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.608198925,0.0,0.509389671,Mùa khô,1/4/2022 20:00,2022-01-04T20:00,18.5,86,0.0,11
2022-01-04 21:00:00,111.09,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.400067069,Mùa khô,1/4/2022 21:00,2022-01-04T21:00,18.0,88,0.0,12
2022-01-04 22:00:00,111.09,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.400067069,Mùa khô,1/4/2022 22:00,2022-01-04T22:00,17.7,91,0.0,10
2022-01-04 23:00:00,111.11,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.417169685,Mùa khô,1/4/2022 23:00,2022-01-04T23:00,16.9,94,0.0,11
2022-01-05 00:00:00,111.11,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.417169685,Mùa khô,1/5/2022 00:00,2022-01-05T00:00,16.0,97,0.0,13
2022-01-05 01:00:00,111.11,1477.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.932627688,0.0,0.488598256,Mùa khô,1/5/2022 01:00,2022-01-05T01:00,15.8,98,0.0,40
2022-01-05 02:00:00,111.11,1477.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.932627688,0.0,0.488598256,Mùa khô,1/5/2022 02:00,2022-01-05T02:00,17.2,97,0.0,100
2022-01-05 03:00:00,111.11,1420.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.921538978,0.0,0.469483568,Mùa khô,1/5/2022 03:00,2022-01-05T03:00,16.8,99,0.0,100
2022-01-05 04:00:00,111.11,1420.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.921538978,0.0,0.469483568,Mùa khô,1/5/2022 04:00,2022-01-05T04:00,16.8,100,0.0,100
2022-01-05 05:00:00,111.12,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.469483568,Mùa khô,1/5/2022 05:00,2022-01-05T05:00,16.8,99,0.0,100
2022-01-05 06:00:00,111.12,1640.5,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.965893817,0.0,0.469483568,Mùa khô,1/5/2022 06:00,2022-01-05T06:00,17.2,98,0.0,100
2022-01-05 07:00:00,111.08,329.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.290490591,0.0,0.469483568,Mùa khô,1/5/2022 07:00,2022-01-05T07:00,17.7,96,0.0,100
2022-01-05 08:00:00,111.08,329.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.290490591,0.0,0.469483568,Mùa khô,1/5/2022 08:00,2022-01-05T08:00,18.5,91,0.0,100
2022-01-05 09:00:00,111.04,330.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.292002688,0.0,0.470154259,Mùa khô,1/5/2022 09:00,2022-01-05T09:00,19.4,85,0.1,100
2022-01-05 10:00:00,111.04,330.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.292002688,0.0,0.470154259,Mùa khô,1/5/2022 10:00,2022-01-05T10:00,19.9,83,0.1,100
2022-01-05 11:00:00,111.01,604.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.512600806,0.0,0.470154259,Mùa khô,1/5/2022 11:00,2022-01-05T11:00,20.8,79,0.1,100
2022-01-05 12:00:00,111.01,604.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.512600806,0.0,0.470154259,Mùa khô,1/5/2022 12:00,2022-01-05T12:00,21.5,75,0.1,100
2022-01-05 13:00:00,111.0,1086.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.846270161,0.0,0.448692153,Mùa khô,1/5/2022 13:00,2022-01-05T13:00,22.3,72,0.0,87
2022-01-05 14:00:00,111.0,1086.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.846270161,0.0,0.448692153,Mùa khô,1/5/2022 14:00,2022-01-05T14:00,23.0,69,0.0,56
2022-01-05 15:00:00,111.01,1346.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.906418011,0.0,0.353454058,Mùa khô,1/5/2022 15:00,2022-01-05T15:00,24.2,66,0.0,24
2022-01-05 16:00:00,111.01,1346.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.906418011,0.0,0.353454058,Mùa khô,1/5/2022 16:00,2022-01-05T16:00,24.3,64,0.0,1
2022-01-05 17:00:00,111.02,1127.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.856350806,0.0,0.279678068,Mùa khô,1/5/2022 17:00,2022-01-05T17:00,22.5,72,0.0,14
2022-01-05 18:00:00,111.02,1127.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.856350806,0.0,0.279678068,Mùa khô,1/5/2022 18:00,2022-01-05T18:00,20.2,82,0.0,14
2022-01-05 19:00:00,111.03,1127.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.856350806,0.0,0.279678068,Mùa khô,1/5/2022 19:00,2022-01-05T19:00,19.0,88,0.0,11
2022-01-05 20:00:00,111.03,1127.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.856350806,0.0,0.279678068,Mùa khô,1/5/2022 20:00,2022-01-05T20:00,19.6,84,0.0,7
2022-01-05 21:00:00,111.05,1471.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.931283602,0.0,0.285714286,Mùa khô,1/5/2022 21:00,2022-01-05T21:00,17.7,93,0.0,3
2022-01-05 22:00:00,111.05,1471.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.931283602,0.0,0.285714286,Mùa khô,1/5/2022 22:00,2022-01-05T22:00,17.2,94,0.0,14
2022-01-05 23:00:00,111.07,1424.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.923051075,0.0,0.288397049,Mùa khô,1/5/2022 23:00,2022-01-05T23:00,16.6,97,0.0,25
2022-01-06 00:00:00,111.07,1424.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.923051075,0.0,0.288397049,Mùa khô,1/6/2022 00:00,2022-01-06T00:00,17.3,95,0.0,95
2022-01-06 01:00:00,111.07,867.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.711861559,0.0,0.284037559,Mùa khô,1/6/2022 01:00,2022-01-06T01:00,18.2,95,0.0,100
2022-01-06 02:00:00,111.07,867.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.711861559,0.0,0.284037559,Mùa khô,1/6/2022 02:00,2022-01-06T02:00,17.9,98,0.0,100
2022-01-06 03:00:00,111.07,860.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.70749328,0.0,0.281690141,Mùa khô,1/6/2022 03:00,2022-01-06T03:00,18.1,99,0.0,100
2022-01-06 04:00:00,111.07,860.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.70749328,0.0,0.281690141,Mùa khô,1/6/2022 04:00,2022-01-06T04:00,18.1,99,0.0,100
2022-01-06 05:00:00,111.07,860.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.70749328,0.0,0.281690141,Mùa khô,1/6/2022 05:00,2022-01-06T05:00,18.2,100,0.0,100
2022-01-06 06:00:00,111.07,860.0,0,0,0,0,0.0,0.811564275,3.494623656,0,583.5,0.70749328,0.0,0.281690141,Mùa khô,1/6/2022 06:00,2022-01-06T06:00,18.3,99,0.0,100
