time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),cloud_cover (%),thoi_diem,muc_nuoc_thuong_luu_m,muc_nuoc_dang_binh_thuong_m,muc_nuoc_chet_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,so_cua_xa_sau,so_cua_xa_mat,thoi_diem_iso
2022-02-12T05:00,23.9,0.2,72,100,2022-02-12 05:00:00,104.14,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T05:00:00
2022-02-12T06:00,24.5,0.1,70,100,2022-02-12 06:00:00,104.14,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T06:00:00
2022-02-12T07:00,23.9,0.1,73,100,2022-02-12 07:00:00,104.13,105.0,101.0,60.0,127.0,0.0,127.0,0.0,0.0,2022-02-12T07:00:00
2022-02-12T08:00,23.4,0.2,75,100,2022-02-12 08:00:00,104.13,105.0,101.0,60.0,127.0,0.0,127.0,0.0,0.0,2022-02-12T08:00:00
2022-02-12T09:00,22.7,0.1,77,100,2022-02-12 09:00:00,104.11,105.0,101.0,58.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T09:00:00
2022-02-12T10:00,21.7,0.0,81,100,2022-02-12 10:00:00,104.11,105.0,101.0,58.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T10:00:00
2022-02-12T11:00,20.5,0.0,88,100,2022-02-12 11:00:00,104.11,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T11:00:00
2022-02-12T12:00,19.5,0.1,94,100,2022-02-12 12:00:00,104.11,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T12:00:00
2022-02-12T13:00,19.3,0.0,96,100,2022-02-12 13:00:00,104.13,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T13:00:00
2022-02-12T14:00,19.0,0.0,97,100,2022-02-12 14:00:00,104.13,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T14:00:00
2022-02-12T15:00,18.8,0.0,97,100,2022-02-12 15:00:00,104.13,105.0,101.0,57.0,127.0,0.0,127.0,0.0,0.0,2022-02-12T15:00:00
2022-02-12T16:00,18.5,0.0,98,100,2022-02-12 16:00:00,104.13,105.0,101.0,57.0,127.0,0.0,127.0,0.0,0.0,2022-02-12T16:00:00
2022-02-12T17:00,18.3,0.0,96,42,2022-02-12 17:00:00,104.11,105.0,101.0,56.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T17:00:00
2022-02-12T18:00,17.8,0.0,98,41,2022-02-12 18:00:00,104.11,105.0,101.0,56.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T18:00:00
2022-02-12T19:00,17.6,0.0,97,76,2022-02-12 19:00:00,104.09,105.0,101.0,55.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T19:00:00
2022-02-12T20:00,17.6,0.0,97,97,2022-02-12 20:00:00,104.09,105.0,101.0,55.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T20:00:00
2022-02-12T21:00,17.9,0.0,96,100,2022-02-12 21:00:00,104.08,105.0,101.0,54.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T21:00:00
2022-02-12T22:00,18.3,0.0,94,97,2022-02-12 22:00:00,104.08,105.0,101.0,54.0,145.0,0.0,145.0,0.0,0.0,2022-02-12T22:00:00
2022-02-12T23:00,18.2,0.0,95,100,2022-02-12 23:00:00,104.08,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-12T23:00:00
2022-02-13T00:00,18.7,0.0,94,63,2022-02-13 00:00:00,104.08,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T00:00:00
2022-02-13T01:00,20.8,0.0,83,45,2022-02-13 01:00:00,104.09,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T01:00:00
2022-02-13T02:00,22.3,0.0,77,49,2022-02-13 02:00:00,104.09,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T02:00:00
2022-02-13T03:00,23.6,0.0,71,55,2022-02-13 03:00:00,104.1,105.0,101.0,58.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T03:00:00
2022-02-13T04:00,24.8,0.0,66,65,2022-02-13 04:00:00,104.1,105.0,101.0,58.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T04:00:00
2022-02-13T05:00,25.9,0.0,62,57,2022-02-13 05:00:00,104.11,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T05:00:00
2022-02-13T06:00,26.0,0.0,61,54,2022-02-13 06:00:00,104.11,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T06:00:00
2022-02-13T07:00,26.1,0.2,61,25,2022-02-13 07:00:00,104.12,105.0,101.0,62.0,136.0,0.0,136.0,0.0,0.0,2022-02-13T07:00:00
2022-02-13T08:00,24.7,0.3,70,99,2022-02-13 08:00:00,104.12,105.0,101.0,62.0,136.0,0.0,136.0,0.0,0.0,2022-02-13T08:00:00
2022-02-13T09:00,23.8,0.1,77,100,2022-02-13 09:00:00,104.11,105.0,101.0,57.0,127.0,0.0,127.0,0.0,0.0,2022-02-13T09:00:00
2022-02-13T10:00,21.9,0.3,89,100,2022-02-13 10:00:00,104.11,105.0,101.0,57.0,127.0,0.0,127.0,0.0,0.0,2022-02-13T10:00:00
2022-02-13T11:00,21.2,0.0,91,100,2022-02-13 11:00:00,104.1,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T11:00:00
2022-02-13T12:00,20.6,0.1,94,100,2022-02-13 12:00:00,104.1,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T12:00:00
2022-02-13T13:00,20.1,0.0,96,100,2022-02-13 13:00:00,104.11,105.0,101.0,54.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T13:00:00
2022-02-13T14:00,20.0,0.0,95,100,2022-02-13 14:00:00,104.11,105.0,101.0,54.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T14:00:00
2022-02-13T15:00,19.7,0.0,95,96,2022-02-13 15:00:00,104.11,105.0,101.0,55.0,127.0,0.0,127.0,0.0,0.0,2022-02-13T15:00:00
2022-02-13T16:00,19.3,0.0,96,47,2022-02-13 16:00:00,104.11,105.0,101.0,55.0,127.0,0.0,127.0,0.0,0.0,2022-02-13T16:00:00
2022-02-13T17:00,18.8,0.0,98,43,2022-02-13 17:00:00,104.09,105.0,101.0,59.0,194.0,0.0,194.0,0.0,0.0,2022-02-13T17:00:00
2022-02-13T18:00,18.8,0.0,98,100,2022-02-13 18:00:00,104.09,105.0,101.0,59.0,194.0,0.0,194.0,0.0,0.0,2022-02-13T18:00:00
2022-02-13T19:00,18.8,0.0,98,100,2022-02-13 19:00:00,104.07,105.0,101.0,55.0,194.0,0.0,194.0,0.0,0.0,2022-02-13T19:00:00
2022-02-13T20:00,18.7,0.0,99,100,2022-02-13 20:00:00,104.07,105.0,101.0,55.0,194.0,0.0,194.0,0.0,0.0,2022-02-13T20:00:00
2022-02-13T21:00,18.8,0.0,99,100,2022-02-13 21:00:00,104.08,105.0,101.0,53.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T21:00:00
2022-02-13T22:00,18.8,0.0,98,100,2022-02-13 22:00:00,104.08,105.0,101.0,53.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T22:00:00
2022-02-13T23:00,18.6,0.0,99,100,2022-02-13 23:00:00,104.09,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-13T23:00:00
2022-02-14T00:00,19.4,0.0,96,100,2022-02-14 00:00:00,104.09,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T00:00:00
2022-02-14T01:00,20.6,0.0,89,100,2022-02-14 01:00:00,104.1,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T01:00:00
2022-02-14T02:00,22.0,0.0,81,100,2022-02-14 02:00:00,104.1,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T02:00:00
2022-02-14T03:00,23.1,0.0,75,93,2022-02-14 03:00:00,104.11,105.0,101.0,62.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T03:00:00
2022-02-14T04:00,24.0,0.1,71,41,2022-02-14 04:00:00,104.11,105.0,101.0,62.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T04:00:00
2022-02-14T05:00,24.4,0.3,70,33,2022-02-14 05:00:00,104.12,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T05:00:00
2022-02-14T06:00,23.9,0.2,74,51,2022-02-14 06:00:00,104.12,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T06:00:00
2022-02-14T07:00,24.1,0.5,76,63,2022-02-14 07:00:00,104.11,105.0,101.0,65.0,194.0,0.0,194.0,0.0,0.0,2022-02-14T07:00:00
2022-02-14T08:00,23.2,0.2,76,96,2022-02-14 08:00:00,104.11,105.0,101.0,65.0,194.0,0.0,194.0,0.0,0.0,2022-02-14T08:00:00
2022-02-14T09:00,22.2,0.1,81,85,2022-02-14 09:00:00,104.09,105.0,101.0,60.0,145.0,0.0,145.0,0.0,0.0,2022-02-14T09:00:00
2022-02-14T10:00,21.1,0.1,83,100,2022-02-14 10:00:00,104.09,105.0,101.0,60.0,145.0,0.0,145.0,0.0,0.0,2022-02-14T10:00:00
2022-02-14T11:00,20.1,0.0,87,100,2022-02-14 11:00:00,104.08,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T11:00:00
2022-02-14T12:00,19.0,0.0,93,100,2022-02-14 12:00:00,104.08,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T12:00:00
2022-02-14T13:00,18.9,0.0,94,100,2022-02-14 13:00:00,104.09,105.0,101.0,52.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T13:00:00
2022-02-14T14:00,18.5,0.0,96,100,2022-02-14 14:00:00,104.09,105.0,101.0,52.0,0.0,0.0,0.0,0.0,0.0,2022-02-14T14:00:00
2022-02-14T15:00,18.4,0.0,97,100,2022-02-14 15:00:00,104.08,105.0,101.0,54.0,389.0,0.0,389.0,0.0,0.0,2022-02-14T15:00:00
2022-02-14T16:00,18.6,0.0,96,100,2022-02-14 16:00:00,104.08,105.0,101.0,54.0,389.0,0.0,389.0,0.0,0.0,2022-02-14T16:00:00
2022-02-14T17:00,18.7,0.0,95,100,2022-02-14 17:00:00,104.04,105.0,101.0,58.0,327.0,0.0,327.0,0.0,0.0,2022-02-14T17:00:00
2022-02-14T18:00,18.7,0.0,96,100,2022-02-14 18:00:00,104.04,105.0,101.0,58.0,327.0,0.0,327.0,0.0,0.0,2022-02-14T18:00:00
2022-02-14T19:00,18.7,0.0,96,100,2022-02-14 19:00:00,103.99,105.0,101.0,61.0,290.0,0.0,290.0,0.0,0.0,2022-02-14T19:00:00
2022-02-14T20:00,18.7,0.0,95,100,2022-02-14 20:00:00,103.99,105.0,101.0,61.0,290.0,0.0,290.0,0.0,0.0,2022-02-14T20:00:00
2022-02-14T21:00,18.7,0.0,94,100,2022-02-14 21:00:00,103.95,105.0,101.0,60.0,327.0,0.0,327.0,0.0,0.0,2022-02-14T21:00:00
2022-02-14T22:00,18.6,0.0,95,100,2022-02-14 22:00:00,103.95,105.0,101.0,60.0,327.0,0.0,327.0,0.0,0.0,2022-02-14T22:00:00
2022-02-14T23:00,18.6,0.0,95,100,2022-02-14 23:00:00,103.91,105.0,101.0,54.0,321.0,0.0,321.0,0.0,0.0,2022-02-14T23:00:00
2022-02-15T00:00,19.1,0.0,92,100,2022-02-15 00:00:00,103.91,105.0,101.0,54.0,321.0,0.0,321.0,0.0,0.0,2022-02-15T00:00:00
2022-02-15T01:00,20.5,0.0,85,88,2022-02-15 01:00:00,103.92,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T01:00:00
2022-02-15T02:00,22.1,0.0,77,100,2022-02-15 02:00:00,103.92,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T02:00:00
2022-02-15T03:00,23.0,0.1,74,100,2022-02-15 03:00:00,103.93,105.0,101.0,59.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T03:00:00
2022-02-15T04:00,22.9,0.0,75,100,2022-02-15 04:00:00,103.93,105.0,101.0,59.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T04:00:00
2022-02-15T05:00,24.2,0.1,69,100,2022-02-15 05:00:00,103.94,105.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T05:00:00
2022-02-15T06:00,24.0,0.1,71,100,2022-02-15 06:00:00,103.94,105.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T06:00:00
2022-02-15T07:00,23.5,0.0,74,100,2022-02-15 07:00:00,103.93,105.0,101.0,60.0,136.0,0.0,136.0,0.0,0.0,2022-02-15T07:00:00
2022-02-15T08:00,23.0,0.0,77,100,2022-02-15 08:00:00,103.93,105.0,101.0,60.0,136.0,0.0,136.0,0.0,0.0,2022-02-15T08:00:00
2022-02-15T09:00,22.6,0.1,77,100,2022-02-15 09:00:00,103.91,105.0,101.0,57.0,145.0,0.0,145.0,0.0,0.0,2022-02-15T09:00:00
2022-02-15T10:00,21.2,0.1,86,51,2022-02-15 10:00:00,103.91,105.0,101.0,57.0,145.0,0.0,145.0,0.0,0.0,2022-02-15T10:00:00
2022-02-15T11:00,20.0,0.1,92,100,2022-02-15 11:00:00,103.91,105.0,101.0,54.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T11:00:00
2022-02-15T12:00,19.6,0.0,95,100,2022-02-15 12:00:00,103.91,105.0,101.0,54.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T12:00:00
2022-02-15T13:00,19.3,0.0,97,84,2022-02-15 13:00:00,103.92,105.0,101.0,52.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T13:00:00
2022-02-15T14:00,19.0,0.0,97,100,2022-02-15 14:00:00,103.92,105.0,101.0,52.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T14:00:00
2022-02-15T15:00,18.8,0.0,97,100,2022-02-15 15:00:00,103.92,105.0,101.0,57.0,145.0,0.0,145.0,0.0,0.0,2022-02-15T15:00:00
2022-02-15T16:00,18.6,0.0,98,100,2022-02-15 16:00:00,103.92,105.0,101.0,57.0,145.0,0.0,145.0,0.0,0.0,2022-02-15T16:00:00
2022-02-15T17:00,18.8,0.0,98,100,2022-02-15 17:00:00,103.9,105.0,101.0,56.0,145.0,0.0,145.0,0.0,0.0,2022-02-15T17:00:00
2022-02-15T18:00,18.8,0.0,98,100,2022-02-15 18:00:00,103.9,105.0,101.0,56.0,145.0,0.0,145.0,0.0,0.0,2022-02-15T18:00:00
2022-02-15T19:00,18.8,0.0,98,100,2022-02-15 19:00:00,103.89,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T19:00:00
2022-02-15T20:00,18.9,0.0,99,100,2022-02-15 20:00:00,103.89,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T20:00:00
2022-02-15T21:00,18.8,0.0,100,100,2022-02-15 21:00:00,103.89,105.0,101.0,58.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T21:00:00
2022-02-15T22:00,19.1,0.0,97,100,2022-02-15 22:00:00,103.89,105.0,101.0,58.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T22:00:00
2022-02-15T23:00,19.0,0.0,98,100,2022-02-15 23:00:00,103.9,105.0,101.0,52.0,0.0,0.0,0.0,0.0,0.0,2022-02-15T23:00:00
2022-02-16T00:00,19.8,0.1,92,100,2022-02-16 00:00:00,103.9,105.0,101.0,52.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T00:00:00
2022-02-16T01:00,20.5,0.1,90,100,2022-02-16 01:00:00,103.91,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T01:00:00
2022-02-16T02:00,21.3,0.3,87,100,2022-02-16 02:00:00,103.91,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T02:00:00
2022-02-16T03:00,21.5,0.5,87,100,2022-02-16 03:00:00,103.92,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T03:00:00
2022-02-16T04:00,21.6,0.3,87,100,2022-02-16 04:00:00,103.92,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T04:00:00
2022-02-16T05:00,22.0,0.1,84,100,2022-02-16 05:00:00,103.93,105.0,101.0,66.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T05:00:00
2022-02-16T06:00,22.7,0.3,83,100,2022-02-16 06:00:00,103.93,105.0,101.0,66.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T06:00:00
2022-02-16T07:00,23.1,0.3,82,100,2022-02-16 07:00:00,103.94,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T07:00:00
2022-02-16T08:00,22.8,0.1,81,97,2022-02-16 08:00:00,103.94,105.0,101.0,60.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T08:00:00
2022-02-16T09:00,21.7,0.1,87,96,2022-02-16 09:00:00,103.94,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T09:00:00
2022-02-16T10:00,20.8,0.3,93,100,2022-02-16 10:00:00,103.94,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T10:00:00
2022-02-16T11:00,20.0,0.1,97,100,2022-02-16 11:00:00,103.95,105.0,101.0,50.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T11:00:00
2022-02-16T12:00,19.8,0.1,98,100,2022-02-16 12:00:00,103.95,105.0,101.0,50.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T12:00:00
2022-02-16T13:00,19.7,0.1,99,100,2022-02-16 13:00:00,103.96,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T13:00:00
2022-02-16T14:00,19.6,0.1,99,100,2022-02-16 14:00:00,103.96,105.0,101.0,57.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T14:00:00
2022-02-16T15:00,19.6,0.1,99,100,2022-02-16 15:00:00,103.96,105.0,101.0,60.0,194.0,0.0,194.0,0.0,0.0,2022-02-16T15:00:00
2022-02-16T16:00,19.5,0.1,99,100,2022-02-16 16:00:00,103.96,105.0,101.0,60.0,194.0,0.0,194.0,0.0,0.0,2022-02-16T16:00:00
2022-02-16T17:00,19.5,0.1,99,100,2022-02-16 17:00:00,103.94,105.0,101.0,58.0,194.0,0.0,194.0,0.0,0.0,2022-02-16T17:00:00
2022-02-16T18:00,19.5,0.1,100,100,2022-02-16 18:00:00,103.94,105.0,101.0,58.0,194.0,0.0,194.0,0.0,0.0,2022-02-16T18:00:00
2022-02-16T19:00,19.5,0.1,100,100,2022-02-16 19:00:00,103.92,105.0,101.0,64.0,200.0,0.0,200.0,0.0,0.0,2022-02-16T19:00:00
2022-02-16T20:00,19.4,0.1,99,100,2022-02-16 20:00:00,103.92,105.0,101.0,64.0,200.0,0.0,200.0,0.0,0.0,2022-02-16T20:00:00
2022-02-16T21:00,19.4,0.1,99,100,2022-02-16 21:00:00,103.93,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T21:00:00
2022-02-16T22:00,19.4,0.1,99,100,2022-02-16 22:00:00,103.93,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T22:00:00
2022-02-16T23:00,19.4,0.0,99,100,2022-02-16 23:00:00,103.93,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-16T23:00:00
2022-02-17T00:00,19.5,0.0,98,100,2022-02-17 00:00:00,103.93,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T00:00:00
2022-02-17T01:00,21.0,0.1,87,100,2022-02-17 01:00:00,103.94,105.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T01:00:00
2022-02-17T02:00,22.5,0.1,80,100,2022-02-17 02:00:00,103.94,105.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T02:00:00
2022-02-17T03:00,23.4,0.1,77,75,2022-02-17 03:00:00,103.95,105.0,101.0,63.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T03:00:00
2022-02-17T04:00,24.5,0.2,75,49,2022-02-17 04:00:00,103.95,105.0,101.0,63.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T04:00:00
2022-02-17T05:00,25.8,0.0,72,100,2022-02-17 05:00:00,103.96,105.0,101.0,66.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T05:00:00
2022-02-17T06:00,26.4,0.1,68,100,2022-02-17 06:00:00,103.96,105.0,101.0,66.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T06:00:00
2022-02-17T07:00,24.0,2.6,76,96,2022-02-17 07:00:00,103.95,105.0,101.0,65.0,144.0,0.0,144.0,0.0,0.0,2022-02-17T07:00:00
2022-02-17T08:00,23.8,0.6,80,74,2022-02-17 08:00:00,103.95,105.0,101.0,65.0,144.0,0.0,144.0,0.0,0.0,2022-02-17T08:00:00
2022-02-17T09:00,23.5,0.1,82,79,2022-02-17 09:00:00,103.93,105.0,101.0,60.0,136.0,0.0,136.0,0.0,0.0,2022-02-17T09:00:00
2022-02-17T10:00,22.9,0.1,87,81,2022-02-17 10:00:00,103.93,105.0,101.0,60.0,136.0,0.0,136.0,0.0,0.0,2022-02-17T10:00:00
2022-02-17T11:00,21.6,0.2,93,89,2022-02-17 11:00:00,103.93,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T11:00:00
2022-02-17T12:00,20.6,0.1,99,100,2022-02-17 12:00:00,103.93,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T12:00:00
2022-02-17T13:00,20.6,0.0,99,100,2022-02-17 13:00:00,103.95,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T13:00:00
2022-02-17T14:00,20.6,0.0,99,100,2022-02-17 14:00:00,103.95,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T14:00:00
2022-02-17T15:00,20.6,0.0,99,100,2022-02-17 15:00:00,103.96,105.0,101.0,65.0,127.0,0.0,127.0,0.0,0.0,2022-02-17T15:00:00
2022-02-17T16:00,20.5,0.0,98,100,2022-02-17 16:00:00,103.96,105.0,101.0,65.0,127.0,0.0,127.0,0.0,0.0,2022-02-17T16:00:00
2022-02-17T17:00,20.0,0.0,99,96,2022-02-17 17:00:00,103.94,105.0,101.0,55.0,194.0,0.0,194.0,0.0,0.0,2022-02-17T17:00:00
2022-02-17T18:00,19.5,0.0,100,100,2022-02-17 18:00:00,103.94,105.0,101.0,55.0,194.0,0.0,194.0,0.0,0.0,2022-02-17T18:00:00
2022-02-17T19:00,18.8,0.0,100,100,2022-02-17 19:00:00,103.93,105.0,101.0,53.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T19:00:00
2022-02-17T20:00,19.5,0.0,98,100,2022-02-17 20:00:00,103.93,105.0,101.0,53.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T20:00:00
2022-02-17T21:00,19.7,0.0,97,100,2022-02-17 21:00:00,103.94,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T21:00:00
2022-02-17T22:00,19.4,0.0,99,100,2022-02-17 22:00:00,103.94,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T22:00:00
2022-02-17T23:00,19.1,0.0,99,100,2022-02-17 23:00:00,103.95,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-17T23:00:00
2022-02-18T00:00,19.8,0.0,99,100,2022-02-18 00:00:00,103.95,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T00:00:00
2022-02-18T01:00,21.4,0.0,89,100,2022-02-18 01:00:00,103.96,105.0,101.0,62.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T01:00:00
2022-02-18T02:00,22.8,0.1,82,100,2022-02-18 02:00:00,103.96,105.0,101.0,62.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T02:00:00
2022-02-18T03:00,23.9,0.1,78,100,2022-02-18 03:00:00,103.97,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T03:00:00
2022-02-18T04:00,24.4,0.2,76,100,2022-02-18 04:00:00,103.97,105.0,101.0,56.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T04:00:00
2022-02-18T05:00,25.0,0.5,75,94,2022-02-18 05:00:00,103.98,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T05:00:00
2022-02-18T06:00,26.1,0.0,69,99,2022-02-18 06:00:00,103.98,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T06:00:00
2022-02-18T07:00,26.0,0.0,71,97,2022-02-18 07:00:00,103.98,105.0,101.0,66.0,136.0,0.0,136.0,0.0,0.0,2022-02-18T07:00:00
2022-02-18T08:00,26.2,0.0,72,99,2022-02-18 08:00:00,103.98,105.0,101.0,66.0,136.0,0.0,136.0,0.0,0.0,2022-02-18T08:00:00
2022-02-18T09:00,25.5,0.0,73,33,2022-02-18 09:00:00,103.96,105.0,101.0,54.0,136.0,0.0,136.0,0.0,0.0,2022-02-18T09:00:00
2022-02-18T10:00,24.2,0.1,80,43,2022-02-18 10:00:00,103.96,105.0,101.0,54.0,136.0,0.0,136.0,0.0,0.0,2022-02-18T10:00:00
2022-02-18T11:00,22.3,0.0,92,100,2022-02-18 11:00:00,103.96,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T11:00:00
2022-02-18T12:00,21.5,0.0,96,100,2022-02-18 12:00:00,103.96,105.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T12:00:00
2022-02-18T13:00,20.9,0.0,98,100,2022-02-18 13:00:00,103.97,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T13:00:00
2022-02-18T14:00,20.6,0.0,100,100,2022-02-18 14:00:00,103.97,105.0,101.0,64.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T14:00:00
2022-02-18T15:00,20.4,0.0,99,100,2022-02-18 15:00:00,103.98,105.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T15:00:00
2022-02-18T16:00,19.8,0.0,100,100,2022-02-18 16:00:00,103.98,105.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,2022-02-18T16:00:00
2022-02-18T17:00,19.4,0.0,100,100,2022-02-18 17:00:00,103.97,105.0,101.0,58.0,156.0,0.0,156.0,0.0,0.0,2022-02-18T17:00:00
2022-02-18T18:00,19.2,0.0,100,100,2022-02-18 18:00:00,103.97,105.0,101.0,58.0,156.0,0.0,156.0,0.0,0.0,2022-02-18T18:00:00
2022-02-18T19:00,19.2,0.0,98,100,2022-02-18 19:00:00,103.93,105.0,101.0,60.0,389.0,0.0,389.0,0.0,0.0,2022-02-18T19:00:00
2022-02-18T20:00,19.0,0.0,97,83,2022-02-18 20:00:00,103.93,105.0,101.0,60.0,389.0,0.0,389.0,0.0,0.0,2022-02-18T20:00:00
2022-02-18T21:00,18.4,0.0,97,63,2022-02-18 21:00:00,103.89,105.0,101.0,61.0,400.0,0.0,400.0,0.0,0.0,2022-02-18T21:00:00
2022-02-18T22:00,18.1,0.0,95,97,2022-02-18 22:00:00,103.89,105.0,101.0,61.0,400.0,0.0,400.0,0.0,0.0,2022-02-18T22:00:00
