thoi_diem,ten_ho,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,muc_nuoc_thuong_luu_m_filled,year_x,month_x,pct_change,anom_iqr_units,out_pct,is_event_month,year_y,month_y,lb_m,ub_m,luu_luong_den_ho_m3_s_capped_x,luu_luong_den_ho_m3_s_capped_roll_mean_6h,luu_luong_den_ho_m3_s_capped_roll_mean_24h,luu_luong_den_ho_m3_s_capped_roll_mean_72h,luu_luong_den_ho_m3_s_capped_roll_mean_168h,luu_luong_den_ho_m3_s_capped_roll_std_24h,luu_luong_den_ho_m3_s_capped_roll_std_168h,luu_luong_den_ho_m3_s_capped_diff_1,luu_luong_den_ho_m3_s_capped_diff_6,luu_luong_den_ho_m3_s_capped_diff_24,luu_luong_den_ho_m3_s_capped_lag_1,luu_luong_den_ho_m3_s_capped_lag_6,luu_luong_den_ho_m3_s_capped_lag_24,luu_luong_den_ho_m3_s_capped_lag_72,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_anom,luu_luong_den_ho_m3_s_capped_iqrscore,luu_luong_den_ho_m3_s_capped_pct_in_month,log1p_luu_luong_den_ho_m3_s_capped,luu_luong_den_ho_m3_s_capped_y,phase_pre_lu_som,phase_lu_som,phase_lu_chinh_vu,phase_tai_tich
2022-04-07 15:00:00,Hòa Bình,107.05,602.0,1195.0,0.0,1195.0,107.05,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,602.0,321.0,718.125,833.1666666666666,838.25,449.9038846629185,442.7588758632493,0.0,562.0,-69.0,602.0,40.0,671.0,764.0,1015.0,-413.0,-0.3724075743913435,0.3041666666666666,6.401917196727186,602.0,0,0,0,0
2022-04-07 16:00:00,Hòa Bình,107.05,602.0,1195.0,0.0,1195.0,107.05,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,602.0,414.6666666666667,715.25,830.9166666666666,836.7738095238095,450.43826484301337,443.13273315135575,0.0,562.0,-69.0,602.0,40.0,671.0,764.0,1015.0,-413.0,-0.3724075743913435,0.3041666666666666,6.401917196727186,602.0,0,0,0,0
2022-04-07 17:00:00,Hòa Bình,107.05,602.0,1195.0,0.0,1195.0,107.05,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,602.0,508.3333333333333,712.375,828.6666666666666,835.297619047619,450.9528860477385,443.5013324112839,0.0,562.0,-69.0,602.0,40.0,671.0,764.0,1015.0,-413.0,-0.3724075743913435,0.3041666666666666,6.401917196727186,602.0,0,0,0,0
2022-04-07 18:00:00,Hòa Bình,107.05,602.0,1195.0,0.0,1195.0,107.05,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,602.0,602.0,709.5,826.4166666666666,833.8214285714286,451.4478158489469,443.86468674233225,0.0,562.0,-69.0,602.0,40.0,671.0,764.0,1015.0,-413.0,-0.3724075743913435,0.3041666666666666,6.401917196727186,602.0,0,0,0,0
2022-04-07 19:00:00,Hòa Bình,107.08,1487.0,1204.0,0.0,1204.0,107.08,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1487.0,749.5,721.5833333333334,827.8333333333334,836.5178571428571,468.6179417844785,446.456426761423,885.0,885.0,290.0,602.0,602.0,1197.0,1385.0,1015.0,472.0,0.4256086564472497,0.7246527777777778,7.305188215393037,1487.0,0,0,0,0
2022-04-07 20:00:00,Hòa Bình,107.08,1487.0,1204.0,0.0,1204.0,107.08,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1487.0,897.0,733.6666666666666,829.25,839.2142857142857,484.8666931692974,449.0169187543272,0.0,885.0,290.0,1487.0,602.0,1197.0,1385.0,1015.0,472.0,0.4256086564472497,0.7246527777777778,7.305188215393037,1487.0,0,0,0,0
2022-04-07 21:00:00,Hòa Bình,107.08,1487.0,1204.0,0.0,1204.0,107.08,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1487.0,1044.5,745.75,830.6666666666666,841.9107142857143,500.2838542093985,451.5466942964208,0.0,885.0,290.0,1487.0,602.0,1197.0,1385.0,1015.0,472.0,0.4256086564472497,0.7246527777777778,7.305188215393037,1487.0,0,0,0,0
2022-04-07 22:00:00,Hòa Bình,107.08,1487.0,1204.0,0.0,1204.0,107.08,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1487.0,1192.0,757.8333333333334,832.0833333333334,844.6071428571429,514.9441224787058,454.046266809632,0.0,885.0,290.0,1487.0,602.0,1197.0,1385.0,1015.0,472.0,0.4256086564472497,0.7246527777777778,7.305188215393037,1487.0,0,0,0,0
2022-04-07 23:00:00,Hòa Bình,107.08,1487.0,1204.0,0.0,1204.0,107.08,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1487.0,1339.5,769.9166666666666,833.5,847.3035714285714,528.9104400777039,456.5161324080945,0.0,885.0,290.0,1487.0,602.0,1197.0,1385.0,1015.0,472.0,0.4256086564472497,0.7246527777777778,7.305188215393037,1487.0,0,0,0,0
2022-04-08 00:00:00,Hòa Bình,107.08,1487.0,1204.0,0.0,1204.0,107.08,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1487.0,1487.0,782.0,834.9166666666666,850.0,542.2364316661958,458.95677069335096,0.0,885.0,290.0,1487.0,602.0,1197.0,1385.0,1015.0,472.0,0.4256086564472497,0.7246527777777778,7.305188215393037,1487.0,0,0,0,0
2022-04-08 01:00:00,Hòa Bình,107.11,1012.0,729.0,0.0,729.0,107.11,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1012.0,1407.8333333333333,782.5416666666666,825.2777777777778,849.047619047619,542.4690717825134,458.4503160972039,-475.0,-475.0,13.0,1487.0,1487.0,999.0,1706.0,1015.0,-3.0,-0.0027051397655545,0.4973958333333333,6.920671504248683,1012.0,0,0,0,0
2022-04-08 02:00:00,Hòa Bình,107.11,1012.0,729.0,0.0,729.0,107.11,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1012.0,1328.6666666666667,783.0833333333334,815.6388888888889,848.0952380952381,542.7010480331081,457.9413088730889,0.0,-475.0,13.0,1012.0,1487.0,999.0,1706.0,1015.0,-3.0,-0.0027051397655545,0.4973958333333333,6.920671504248683,1012.0,0,0,0,0
2022-04-08 03:00:00,Hòa Bình,107.11,1012.0,729.0,0.0,729.0,107.11,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1012.0,1249.5,783.625,806.0,847.1428571428571,542.9323612689204,457.4297404996574,0.0,-475.0,13.0,1012.0,1487.0,999.0,1706.0,1015.0,-3.0,-0.0027051397655545,0.4973958333333333,6.920671504248683,1012.0,0,0,0,0
2022-04-08 04:00:00,Hòa Bình,107.11,1012.0,729.0,0.0,729.0,107.11,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1012.0,1170.3333333333333,784.1666666666666,796.3611111111111,846.1904761904761,543.1630123370115,456.91560237442616,0.0,-475.0,13.0,1012.0,1487.0,999.0,1706.0,1015.0,-3.0,-0.0027051397655545,0.4973958333333333,6.920671504248683,1012.0,0,0,0,0
2022-04-08 05:00:00,Hòa Bình,107.11,1012.0,729.0,0.0,729.0,107.11,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1012.0,1091.1666666666667,784.7083333333334,786.7222222222222,845.2380952380952,543.3930020805816,456.39888581283816,0.0,-475.0,13.0,1012.0,1487.0,999.0,1706.0,1015.0,-3.0,-0.0027051397655545,0.4973958333333333,6.920671504248683,1012.0,0,0,0,0
2022-04-08 06:00:00,Hòa Bình,107.11,1012.0,729.0,0.0,729.0,107.11,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1012.0,1012.0,785.25,777.0833333333334,844.2857142857143,543.6223313389883,455.87958204731,0.0,-475.0,13.0,1012.0,1487.0,999.0,1706.0,1015.0,-3.0,-0.0027051397655545,0.4973958333333333,6.920671504248683,1012.0,0,0,0,0
2022-04-08 07:00:00,Hòa Bình,107.07,389.0,719.0,0.0,719.0,107.07,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,389.0,908.1666666666666,799.7916666666666,779.5694444444445,843.8095238095239,527.2414659392783,456.3155089859305,-623.0,-623.0,349.0,1012.0,1012.0,40.0,210.0,1015.0,-626.0,-0.5644724977457168,0.2295138888888888,5.966146739123692,389.0,0,0,0,0
2022-04-08 08:00:00,Hòa Bình,107.07,389.0,719.0,0.0,719.0,107.07,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,389.0,804.3333333333334,814.3333333333334,782.0555555555555,843.3333333333334,509.90251981152926,456.7505204421242,0.0,-623.0,349.0,389.0,1012.0,40.0,210.0,1015.0,-626.0,-0.5644724977457168,0.2295138888888888,5.966146739123692,389.0,0,0,0,0
2022-04-08 09:00:00,Hòa Bình,107.07,389.0,719.0,0.0,719.0,107.07,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,389.0,700.5,828.875,784.5416666666666,842.8571428571429,491.5041078602297,457.1846190291373,0.0,-623.0,349.0,389.0,1012.0,40.0,210.0,1015.0,-626.0,-0.5644724977457168,0.2295138888888888,5.966146739123692,389.0,0,0,0,0
2022-04-08 10:00:00,Hòa Bình,107.07,389.0,719.0,0.0,719.0,107.07,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,389.0,596.6666666666666,843.4166666666666,787.0277777777778,842.3809523809524,471.9223330229236,457.6178073448269,0.0,-623.0,349.0,389.0,1012.0,40.0,210.0,1015.0,-626.0,-0.5644724977457168,0.2295138888888888,5.966146739123692,389.0,0,0,0,0
2022-04-08 11:00:00,Hòa Bình,107.07,389.0,719.0,0.0,719.0,107.07,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,389.0,492.8333333333333,857.9583333333334,789.5138888888889,841.9047619047619,451.00308291308113,458.0500879717856,0.0,-623.0,349.0,389.0,1012.0,40.0,210.0,1015.0,-626.0,-0.5644724977457168,0.2295138888888888,5.966146739123692,389.0,0,0,0,0
2022-04-08 12:00:00,Hòa Bình,107.07,389.0,719.0,0.0,719.0,107.07,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,389.0,389.0,872.5,792.0,841.4285714285714,428.5505398636121,458.4814634774645,0.0,-623.0,349.0,389.0,1012.0,40.0,210.0,1015.0,-626.0,-0.5644724977457168,0.2295138888888888,5.966146739123692,389.0,0,0,0,0
2022-04-08 13:00:00,Hòa Bình,107.02,769.0,1187.0,0.0,1187.0,107.02,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,769.0,452.3333333333333,879.4583333333334,793.2777777777778,839.9047619047619,425.3110349488682,458.2930741060738,380.0,380.0,167.0,389.0,389.0,602.0,677.0,1015.0,-246.0,-0.2218214607754734,0.3710069444444444,6.646390514847729,769.0,0,0,0,0
2022-04-08 14:00:00,Hòa Bình,107.02,769.0,1187.0,0.0,1187.0,107.02,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,769.0,515.6666666666666,886.4166666666666,794.5555555555555,838.3809523809524,421.92693749002586,458.09950818080375,0.0,380.0,167.0,769.0,389.0,602.0,677.0,1015.0,-246.0,-0.2218214607754734,0.3710069444444444,6.646390514847729,769.0,0,0,0,0
2022-04-08 15:00:00,Hòa Bình,107.02,769.0,1187.0,0.0,1187.0,107.02,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,769.0,579.0,893.375,795.8333333333334,836.8571428571429,418.3947389830538,457.90075913688406,0.0,380.0,167.0,769.0,389.0,602.0,677.0,1015.0,-246.0,-0.2218214607754734,0.3710069444444444,6.646390514847729,769.0,0,0,0,0
2022-04-08 16:00:00,Hòa Bình,107.02,769.0,1187.0,0.0,1187.0,107.02,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,769.0,642.3333333333334,900.3333333333334,797.1111111111111,835.3333333333334,414.7106551997838,457.696820222204,0.0,380.0,167.0,769.0,389.0,602.0,677.0,1015.0,-246.0,-0.2218214607754734,0.3710069444444444,6.646390514847729,769.0,0,0,0,0
2022-04-08 17:00:00,Hòa Bình,107.02,769.0,1187.0,0.0,1187.0,107.02,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,769.0,705.6666666666666,907.2916666666666,798.3888888888889,833.8095238095239,410.87060050862834,457.48768449614,0.0,380.0,167.0,769.0,389.0,602.0,677.0,1015.0,-246.0,-0.2218214607754734,0.3710069444444444,6.646390514847729,769.0,0,0,0,0
2022-04-08 18:00:00,Hòa Bình,107.02,769.0,1187.0,0.0,1187.0,107.02,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,769.0,769.0,914.25,799.6666666666666,832.2857142857143,406.87015875701496,457.273344828347,0.0,380.0,167.0,769.0,389.0,602.0,677.0,1015.0,-246.0,-0.2218214607754734,0.3710069444444444,6.646390514847729,769.0,0,0,0,0
2022-04-08 19:00:00,Hòa Bình,107.03,1301.0,1194.0,0.0,1194.0,107.03,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1301.0,857.6666666666666,906.5,803.4305555555555,835.4702380952381,397.1413065790392,458.6697365781148,532.0,532.0,-186.0,769.0,769.0,1487.0,1030.0,1015.0,286.0,0.2578899909828674,0.6324652777777777,7.171656822768514,1301.0,0,0,0,0
2022-04-08 20:00:00,Hòa Bình,107.03,1301.0,1194.0,0.0,1194.0,107.03,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1301.0,946.3333333333334,898.75,807.1944444444445,838.6547619047619,387.00615094539165,460.0397143503844,0.0,532.0,-186.0,1301.0,769.0,1487.0,1030.0,1015.0,286.0,0.2578899909828674,0.6324652777777777,7.171656822768514,1301.0,0,0,0,0
2022-04-08 21:00:00,Hòa Bình,107.03,1301.0,1194.0,0.0,1194.0,107.03,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1301.0,1035.0,891.0,810.9583333333334,841.8392857142857,376.4318750076051,461.3835134368616,0.0,532.0,-186.0,1301.0,769.0,1487.0,1030.0,1015.0,286.0,0.2578899909828674,0.6324652777777777,7.171656822768514,1301.0,0,0,0,0
2022-04-08 22:00:00,Hòa Bình,107.03,1301.0,1194.0,0.0,1194.0,107.03,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1301.0,1123.6666666666667,883.25,814.7222222222222,845.0238095238095,365.3803557224008,462.7013619257191,0.0,532.0,-186.0,1301.0,769.0,1487.0,1030.0,1015.0,286.0,0.2578899909828674,0.6324652777777777,7.171656822768514,1301.0,0,0,0,0
2022-04-08 23:00:00,Hòa Bình,107.03,1301.0,1194.0,0.0,1194.0,107.03,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1301.0,1212.3333333333333,875.5,818.4861111111111,848.2083333333334,353.8068743648548,463.9934809340549,0.0,532.0,-186.0,1301.0,769.0,1487.0,1030.0,1015.0,286.0,0.2578899909828674,0.6324652777777777,7.171656822768514,1301.0,0,0,0,0
2022-04-09 00:00:00,Hòa Bình,107.03,1301.0,1194.0,0.0,1194.0,107.03,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1301.0,1301.0,867.75,822.25,851.3928571428571,341.65839155762177,465.2600848294426,0.0,532.0,-186.0,1301.0,769.0,1487.0,1030.0,1015.0,286.0,0.2578899909828674,0.6324652777777777,7.171656822768514,1301.0,0,0,0,0
2022-04-09 01:00:00,Hòa Bình,107.1,1345.0,713.0,0.0,713.0,107.1,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1345.0,1308.3333333333333,881.625,822.0416666666666,852.3869047619048,354.2990400531883,466.13964299724114,44.0,44.0,333.0,1301.0,1301.0,1012.0,1360.0,1015.0,330.0,0.2975653742110009,0.6506944444444445,7.204892510204673,1345.0,0,0,0,0
2022-04-09 02:00:00,Hòa Bình,107.1,1345.0,713.0,0.0,713.0,107.1,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1345.0,1315.6666666666667,895.5,821.8333333333334,853.3809523809524,365.9554498902153,467.0154161443202,0.0,44.0,333.0,1345.0,1301.0,1012.0,1360.0,1015.0,330.0,0.2975653742110009,0.6506944444444445,7.204892510204673,1345.0,0,0,0,0
2022-04-09 03:00:00,Hòa Bình,107.1,1345.0,713.0,0.0,713.0,107.1,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1345.0,1323.0,909.375,821.625,854.375,376.7189948581815,467.88742552463583,0.0,44.0,333.0,1345.0,1301.0,1012.0,1360.0,1015.0,330.0,0.2975653742110009,0.6506944444444445,7.204892510204673,1345.0,0,0,0,0
2022-04-09 04:00:00,Hòa Bình,107.1,1345.0,713.0,0.0,713.0,107.1,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1345.0,1330.3333333333333,923.25,821.4166666666666,855.3690476190476,386.6642459944245,468.7556921429889,0.0,44.0,333.0,1345.0,1301.0,1012.0,1360.0,1015.0,330.0,0.2975653742110009,0.6506944444444445,7.204892510204673,1345.0,0,0,0,0
2022-04-09 05:00:00,Hòa Bình,107.1,1345.0,713.0,0.0,713.0,107.1,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1345.0,1337.6666666666667,937.125,821.2083333333334,856.3630952380952,395.85288357517953,469.6202367590173,0.0,44.0,333.0,1345.0,1301.0,1012.0,1360.0,1015.0,330.0,0.2975653742110009,0.6506944444444445,7.204892510204673,1345.0,0,0,0,0
2022-04-09 06:00:00,Hòa Bình,107.1,1345.0,713.0,0.0,713.0,107.1,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,1345.0,1345.0,951.0,821.0,857.3571428571429,404.3364935298347,470.4810798911049,0.0,44.0,333.0,1345.0,1301.0,1012.0,1360.0,1015.0,330.0,0.2975653742110009,0.6506944444444445,7.204892510204673,1345.0,0,0,0,0
2022-04-09 07:00:00,Hòa Bình,107.04,40.0,475.0,0.0,475.0,107.04,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,40.0,1127.5,936.4583333333334,821.0,856.4761904761905,430.8346781858887,471.8784090871778,-1305.0,-1305.0,-349.0,1345.0,1345.0,389.0,40.0,1015.0,-975.0,-0.8791704238052299,0.0210069444444444,3.713572066704308,40.0,0,0,0,0
2022-04-09 08:00:00,Hòa Bình,107.04,40.0,475.0,0.0,475.0,107.04,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,40.0,910.0,921.9166666666666,821.0,855.5952380952381,455.3105883724428,473.2699630668105,0.0,-1305.0,-349.0,40.0,1345.0,389.0,40.0,1015.0,-975.0,-0.8791704238052299,0.0210069444444444,3.713572066704308,40.0,0,0,0,0
2022-04-09 09:00:00,Hòa Bình,107.04,40.0,475.0,0.0,475.0,107.04,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,40.0,692.5,907.375,821.0,854.7142857142857,478.0749270455075,474.6557926238158,0.0,-1305.0,-349.0,40.0,1345.0,389.0,40.0,1015.0,-975.0,-0.8791704238052299,0.0210069444444444,3.713572066704308,40.0,0,0,0,0
2022-04-09 10:00:00,Hòa Bình,107.04,40.0,475.0,0.0,475.0,107.04,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,40.0,475.0,892.8333333333334,821.0,853.8333333333334,499.3618246162396,476.0359477527868,0.0,-1305.0,-349.0,40.0,1345.0,389.0,40.0,1015.0,-975.0,-0.8791704238052299,0.0210069444444444,3.713572066704308,40.0,0,0,0,0
2022-04-09 11:00:00,Hòa Bình,107.04,40.0,475.0,0.0,475.0,107.04,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,40.0,257.5,878.2916666666666,821.0,852.952380952381,519.3529820146779,477.41047766666543,0.0,-1305.0,-349.0,40.0,1345.0,389.0,40.0,1015.0,-975.0,-0.8791704238052299,0.0210069444444444,3.713572066704308,40.0,0,0,0,0
2022-04-09 12:00:00,Hòa Bình,107.04,40.0,475.0,0.0,475.0,107.04,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,40.0,40.0,863.75,821.0,852.0714285714286,538.1928093165145,478.7794308138162,0.0,-1305.0,-349.0,40.0,1345.0,389.0,40.0,1015.0,-975.0,-0.8791704238052299,0.0210069444444444,3.713572066704308,40.0,0,0,0,0
2022-04-09 13:00:00,Hòa Bình,106.99,550.0,964.0,0.0,964.0,106.99,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,550.0,125.0,854.625,819.3194444444445,853.4345238095239,541.7141723872651,477.5828942046578,510.0,510.0,-219.0,40.0,40.0,769.0,671.0,1015.0,-465.0,-0.4192966636609558,0.2914930555555555,6.311734809152915,550.0,0,0,0,0
2022-04-09 14:00:00,Hòa Bình,106.99,550.0,964.0,0.0,964.0,106.99,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,550.0,210.0,845.5,817.6388888888889,854.797619047619,545.0534078338621,476.3794286010857,0.0,510.0,-219.0,550.0,40.0,769.0,671.0,1015.0,-465.0,-0.4192966636609558,0.2914930555555555,6.311734809152915,550.0,0,0,0,0
2022-04-09 15:00:00,Hòa Bình,106.99,550.0,964.0,0.0,964.0,106.99,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,550.0,295.0,836.375,815.9583333333334,856.1607142857143,548.2138437491916,475.168981355686,0.0,510.0,-219.0,550.0,40.0,769.0,671.0,1015.0,-465.0,-0.4192966636609558,0.2914930555555555,6.311734809152915,550.0,0,0,0,0
2022-04-09 16:00:00,Hòa Bình,106.99,550.0,964.0,0.0,964.0,106.99,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,550.0,380.0,827.25,814.2777777777778,857.5238095238095,551.1985557184354,473.9514989762218,0.0,510.0,-219.0,550.0,40.0,769.0,671.0,1015.0,-465.0,-0.4192966636609558,0.2914930555555555,6.311734809152915,550.0,0,0,0,0
2022-04-09 17:00:00,Hòa Bình,106.99,550.0,964.0,0.0,964.0,106.99,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,550.0,465.0,818.125,812.5972222222222,858.8869047619048,554.0103838690975,472.7269271068857,0.0,510.0,-219.0,550.0,40.0,769.0,671.0,1015.0,-465.0,-0.4192966636609558,0.2914930555555555,6.311734809152915,550.0,0,0,0,0
2022-04-09 18:00:00,Hòa Bình,106.99,550.0,964.0,0.0,964.0,106.99,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,550.0,550.0,809.0,810.9166666666666,860.25,556.6519480827764,471.4952105090081,0.0,510.0,-219.0,550.0,40.0,769.0,671.0,1015.0,-465.0,-0.4192966636609558,0.2914930555555555,6.311734809152915,550.0,0,0,0,0
2022-04-09 19:00:00,Hòa Bình,106.96,959.0,1199.0,0.0,1199.0,106.96,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,959.0,618.1666666666666,794.75,807.6111111111111,860.6785714285714,547.8167933994329,471.55239003111257,409.0,409.0,-342.0,550.0,550.0,1301.0,1197.0,1015.0,-56.0,-0.0504959422903516,0.4675347222222222,6.866933284461882,959.0,0,0,0,0
2022-04-09 20:00:00,Hòa Bình,106.96,959.0,1199.0,0.0,1199.0,106.96,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,959.0,686.3333333333334,780.5,804.3055555555555,861.1071428571429,538.4434086771128,471.60917082744913,0.0,409.0,-342.0,959.0,550.0,1301.0,1197.0,1015.0,-56.0,-0.0504959422903516,0.4675347222222222,6.866933284461882,959.0,0,0,0,0
2022-04-09 21:00:00,Hòa Bình,106.96,959.0,1199.0,0.0,1199.0,106.96,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,959.0,754.5,766.25,801.0,861.5357142857143,528.5031569976891,471.66555304201785,0.0,409.0,-342.0,959.0,550.0,1301.0,1197.0,1015.0,-56.0,-0.0504959422903516,0.4675347222222222,6.866933284461882,959.0,0,0,0,0
2022-04-09 22:00:00,Hòa Bình,106.96,959.0,1199.0,0.0,1199.0,106.96,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,959.0,822.6666666666666,752.0,797.6944444444445,861.9642857142857,517.963403105397,471.7215368177396,0.0,409.0,-342.0,959.0,550.0,1301.0,1197.0,1015.0,-56.0,-0.0504959422903516,0.4675347222222222,6.866933284461882,959.0,0,0,0,0
2022-04-09 23:00:00,Hòa Bình,106.96,959.0,1199.0,0.0,1199.0,106.96,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,959.0,890.8333333333334,737.75,794.3888888888889,862.3928571428571,506.7867444476309,471.7771222964574,0.0,409.0,-342.0,959.0,550.0,1301.0,1197.0,1015.0,-56.0,-0.0504959422903516,0.4675347222222222,6.866933284461882,959.0,0,0,0,0
2022-04-10 00:00:00,Hòa Bình,106.96,959.0,1199.0,0.0,1199.0,106.96,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,959.0,959.0,723.5,791.0833333333334,862.8214285714286,494.9300345810881,471.83230961893855,0.0,409.0,-342.0,959.0,550.0,1301.0,1197.0,1015.0,-56.0,-0.0504959422903516,0.4675347222222222,6.866933284461882,959.0,0,0,0,0
2022-04-10 01:00:00,Hòa Bình,106.97,837.0,730.0,0.0,730.0,106.97,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,837.0,938.6666666666666,702.3333333333334,788.8333333333334,859.672619047619,477.7596873330587,470.21659548653054,-122.0,-122.0,-508.0,959.0,959.0,1345.0,999.0,1015.0,-178.0,-0.1605049594229035,0.4086805555555555,6.731018100482083,837.0,0,0,0,0
2022-04-10 02:00:00,Hòa Bình,106.97,837.0,730.0,0.0,730.0,106.97,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,837.0,918.3333333333334,681.1666666666666,786.5833333333334,856.5238095238095,458.9312411004216,468.5740242439595,0.0,-122.0,-508.0,837.0,959.0,1345.0,999.0,1015.0,-178.0,-0.1605049594229035,0.4086805555555555,6.731018100482083,837.0,0,0,0,0
2022-04-10 03:00:00,Hòa Bình,106.97,837.0,730.0,0.0,730.0,106.97,2022,4,4.263356718834332,0.1304347826086956,0.0,0,2022,4,0.0,2253.125,837.0,898.0,660.0,784.3333333333334,853.375,438.2310290048059,466.90431244104775,0.0,-122.0,-508.0,837.0,959.0,1345.0,999.0,1015.0,-178.0,-0.1605049594229035,0.4086805555555555,6.731018100482083,837.0,0,0,0,0
