thoi_diem,muc_nuoc_thuong_luu_m,luu_luong_den_ho_m3_s,tong_luong_xa_m3_s,tong_luong_xa_qua_dap_tran_m3_s,tong_luong_xa_qua_nha_may_m3_s,max_xa_dap_tran,max_xa_nha_may,dap_tran_norm,nha_may_norm,is_drought_2023,flag_phys_invalid,muc_nuoc_thuong_luu_m_capped,is_event_month,luu_luong_den_ho_m3_s_capped,luu_luong_den_ho_m3_s_capped_month_median,luu_luong_den_ho_m3_s_capped_pct_in_month
1/1/2022 0:00,61.29,170,0,0,0,1140,980,0,0,0,0,61.29,0,170,130,0.844086022
1/1/2022 1:00,61.3,210,0,0,0,1140,980,0,0,0,0,61.3,0,210,130,0.960517473
1/1/2022 2:00,61.3,210,0,0,0,1140,980,0,0,0,0,61.3,0,210,130,0.960517473
1/1/2022 3:00,61.3,220,0,0,0,1140,980,0,0,0,0,61.3,0,220,130,0.971942204
1/1/2022 4:00,61.3,220,0,0,0,1140,980,0,0,0,0,61.3,0,220,130,0.971942204
1/1/2022 5:00,61.31,220,0,0,0,1140,980,0,0,0,0,61.31,0,220,130,0.971942204
1/1/2022 6:00,61.31,220,0,0,0,1140,980,0,0,0,0,61.31,0,220,130,0.971942204
1/1/2022 7:00,61.32,280,0,0,0,1140,980,0,0,0,0,61.32,0,280,130,0.99546371
1/1/2022 8:00,61.32,280,0,0,0,1140,980,0,0,0,0,61.32,0,280,130,0.99546371
1/1/2022 9:00,61.32,220,0,0,0,1140,980,0,0,0,0,61.32,0,220,130,0.971942204
1/1/2022 10:00,61.32,220,0,0,0,1140,980,0,0,0,0,61.32,0,220,130,0.971942204
1/1/2022 11:00,61.32,140,0,0,0,1140,980,0,0,0,0,61.32,0,140,130,0.651377688
1/1/2022 12:00,61.32,140,0,0,0,1140,980,0,0,0,0,61.32,0,140,130,0.651377688
1/1/2022 13:00,61.33,170,0,0,0,1140,980,0,0,0,0,61.33,0,170,130,0.844086022
1/1/2022 14:00,61.33,170,0,0,0,1140,980,0,0,0,0,61.33,0,170,130,0.844086022
1/1/2022 15:00,61.33,170,0,0,0,1140,980,0,0,0,0,61.33,0,170,130,0.844086022
1/1/2022 16:00,61.33,170,0,0,0,1140,980,0,0,0,0,61.33,0,170,130,0.844086022
1/1/2022 17:00,61.33,140,0,0,0,1140,980,0,0,0,0,61.33,0,140,130,0.651377688
1/1/2022 18:00,61.33,140,0,0,0,1140,980,0,0,0,0,61.33,0,140,130,0.651377688
1/1/2022 19:00,61.32,230,780,0,780,1140,980,0,0.795918367,0,0,61.32,0,230,130,0.978662634
1/1/2022 20:00,61.32,230,780,0,780,1140,980,0,0.795918367,0,0,61.32,0,230,130,0.978662634
1/1/2022 21:00,61.32,270,0,0,0,1140,980,0,0,0,0,61.32,0,270,130,0.993783602
1/1/2022 22:00,61.32,270,0,0,0,1140,980,0,0,0,0,61.32,0,270,130,0.993783602
1/1/2022 23:00,61.32,200,0,0,0,1140,980,0,0,0,0,61.32,0,200,130,0.934643817
1/2/2022 0:00,61.32,200,0,0,0,1140,980,0,0,0,0,61.32,0,200,130,0.934643817
1/2/2022 1:00,61.33,110,0,0,0,1140,980,0,0,0,0,61.33,0,110,130,0.373823925
1/2/2022 2:00,61.33,110,0,0,0,1140,980,0,0,0,0,61.33,0,110,130,0.373823925
1/2/2022 3:00,61.33,140,0,0,0,1140,980,0,0,0,0,61.33,0,140,130,0.651377688
1/2/2022 4:00,61.33,140,0,0,0,1140,980,0,0,0,0,61.33,0,140,130,0.651377688
1/2/2022 5:00,61.34,170,0,0,0,1140,980,0,0,0,0,61.34,0,170,130,0.844086022
1/2/2022 6:00,61.34,170,0,0,0,1140,980,0,0,0,0,61.34,0,170,130,0.844086022
1/2/2022 7:00,61.34,140,250,0,250,1140,980,0,0.255102041,0,0,61.34,0,140,130,0.651377688
1/2/2022 8:00,61.34,140,250,0,250,1140,980,0,0.255102041,0,0,61.34,0,140,130,0.651377688
1/2/2022 9:00,61.34,220,0,0,0,1140,980,0,0,0,0,61.34,0,220,130,0.971942204
1/2/2022 10:00,61.34,220,0,0,0,1140,980,0,0,0,0,61.34,0,220,130,0.971942204
1/2/2022 11:00,61.35,220,0,0,0,1140,980,0,0,0,0,61.35,0,220,130,0.971942204
1/2/2022 12:00,61.35,220,0,0,0,1140,980,0,0,0,0,61.35,0,220,130,0.971942204
1/2/2022 13:00,61.35,200,0,0,0,1140,980,0,0,0,0,61.35,0,200,130,0.934643817
1/2/2022 14:00,61.35,200,0,0,0,1140,980,0,0,0,0,61.35,0,200,130,0.934643817
1/2/2022 15:00,61.35,140,0,0,0,1140,980,0,0,0,0,61.35,0,140,130,0.651377688
1/2/2022 16:00,61.35,140,0,0,0,1140,980,0,0,0,0,61.35,0,140,130,0.651377688
1/2/2022 17:00,61.35,120,450,0,450,1140,980,0,0.459183673,0,0,61.35,0,120,130,0.449260753
1/2/2022 18:00,61.35,120,450,0,450,1140,980,0,0.459183673,0,0,61.35,0,120,130,0.449260753
1/2/2022 19:00,61.34,240,780,0,780,1140,980,0,0.795918367,0,0,61.34,0,240,130,0.981686828
1/2/2022 20:00,61.34,240,780,0,780,1140,980,0,0.795918367,0,0,61.34,0,240,130,0.981686828
1/2/2022 21:00,61.32,160,780,0,780,1140,980,0,0.795918367,0,0,61.32,0,160,130,0.810651882
1/2/2022 22:00,61.32,160,780,0,780,1140,980,0,0.795918367,0,0,61.32,0,160,130,0.810651882
1/2/2022 23:00,61.31,160,780,0,780,1140,980,0,0.795918367,0,0,61.31,0,160,130,0.810651882
1/3/2022 0:00,61.31,160,780,0,780,1140,980,0,0.795918367,0,0,61.31,0,160,130,0.810651882
1/3/2022 1:00,61.31,150,0,0,0,1140,980,0,0,0,0,61.31,0,150,130,0.744455645
1/3/2022 2:00,61.31,150,0,0,0,1140,980,0,0,0,0,61.31,0,150,130,0.744455645
1/3/2022 3:00,61.32,80,0,0,0,1140,980,0,0,0,0,61.32,0,80,130,0.116263441
1/3/2022 4:00,61.32,80,0,0,0,1140,980,0,0,0,0,61.32,0,80,130,0.116263441
1/3/2022 5:00,61.32,80,0,0,0,1140,980,0,0,0,0,61.32,0,80,130,0.116263441
1/3/2022 6:00,61.32,80,0,0,0,1140,980,0,0,0,0,61.32,0,80,130,0.116263441
1/3/2022 7:00,61.32,50,0,0,0,1140,980,0,0,0,0,61.32,0,50,130,0.024865591
1/3/2022 8:00,61.32,50,0,0,0,1140,980,0,0,0,0,61.32,0,50,130,0.024865591
1/3/2022 9:00,61.31,120,0,0,0,1140,980,0,0,0,0,61.31,0,120,130,0.449260753
1/3/2022 10:00,61.31,120,0,0,0,1140,980,0,0,0,0,61.31,0,120,130,0.449260753
1/3/2022 11:00,61.32,110,0,0,0,1140,980,0,0,0,0,61.32,0,110,130,0.373823925
1/3/2022 12:00,61.32,110,0,0,0,1140,980,0,0,0,0,61.32,0,110,130,0.373823925
1/3/2022 13:00,61.32,180,0,0,0,1140,980,0,0,0,0,61.32,0,180,130,0.881552419
1/3/2022 14:00,61.32,180,0,0,0,1140,980,0,0,0,0,61.32,0,180,130,0.881552419
1/3/2022 15:00,61.3,190,770,0,770,1140,980,0,0.785714286,0,0,61.3,0,190,130,0.907258065
1/3/2022 16:00,61.3,190,770,0,770,1140,980,0,0.785714286,0,0,61.3,0,190,130,0.907258065
1/3/2022 17:00,61.29,160,780,0,780,1140,980,0,0.795918367,0,0,61.29,0,160,130,0.810651882
1/3/2022 18:00,61.29,160,780,0,780,1140,980,0,0.795918367,0,0,61.29,0,160,130,0.810651882
1/3/2022 19:00,61.27,160,780,0,780,1140,980,0,0.795918367,0,0,61.27,0,160,130,0.810651882
1/3/2022 20:00,61.27,160,780,0,780,1140,980,0,0.795918367,0,0,61.27,0,160,130,0.810651882
1/3/2022 21:00,61.26,170,500,0,500,1140,980,0,0.510204082,0,0,61.26,0,170,130,0.844086022
1/3/2022 22:00,61.26,170,500,0,500,1140,980,0,0.510204082,0,0,61.26,0,170,130,0.844086022
1/3/2022 23:00,61.26,150,120,0,120,1140,980,0,0.12244898,0,0,61.26,0,150,130,0.744455645
1/4/2022 0:00,61.26,150,120,0,120,1140,980,0,0.12244898,0,0,61.26,0,150,130,0.744455645
1/4/2022 1:00,61.26,120,0,0,0,1140,980,0,0,0,0,61.26,0,120,130,0.449260753
1/4/2022 2:00,61.26,120,0,0,0,1140,980,0,0,0,0,61.26,0,120,130,0.449260753
1/4/2022 3:00,61.27,110,0,0,0,1140,980,0,0,0,0,61.27,0,110,130,0.373823925
1/4/2022 4:00,61.27,110,0,0,0,1140,980,0,0,0,0,61.27,0,110,130,0.373823925
1/4/2022 5:00,61.27,80,0,0,0,1140,980,0,0,0,0,61.27,0,80,130,0.116263441
1/4/2022 6:00,61.27,80,0,0,0,1140,980,0,0,0,0,61.27,0,80,130,0.116263441
1/4/2022 7:00,61.27,110,0,0,0,1140,980,0,0,0,0,61.27,0,110,130,0.373823925
1/4/2022 8:00,61.27,110,0,0,0,1140,980,0,0,0,0,61.27,0,110,130,0.373823925
1/4/2022 9:00,61.27,80,0,0,0,1140,980,0,0,0,0,61.27,0,80,130,0.116263441
1/4/2022 10:00,61.27,80,0,0,0,1140,980,0,0,0,0,61.27,0,80,130,0.116263441
1/4/2022 11:00,61.28,110,0,0,0,1140,980,0,0,0,0,61.28,0,110,130,0.373823925
1/4/2022 12:00,61.28,110,0,0,0,1140,980,0,0,0,0,61.28,0,110,130,0.373823925
1/4/2022 13:00,61.28,110,0,0,0,1140,980,0,0,0,0,61.28,0,110,130,0.373823925
1/4/2022 14:00,61.28,110,0,0,0,1140,980,0,0,0,0,61.28,0,110,130,0.373823925
1/4/2022 15:00,61.28,170,0,0,0,1140,980,0,0,0,0,61.28,0,170,130,0.844086022
1/4/2022 16:00,61.28,170,0,0,0,1140,980,0,0,0,0,61.28,0,170,130,0.844086022
1/4/2022 17:00,61.28,130,370,0,370,1140,980,0,0.37755102,0,0,61.28,0,130,130,0.551579301
1/4/2022 18:00,61.28,130,370,0,370,1140,980,0,0.37755102,0,0,61.28,0,130,130,0.551579301
1/4/2022 19:00,61.27,140,540,0,540,1140,980,0,0.551020408,0,0,61.27,0,140,130,0.651377688
1/4/2022 20:00,61.27,140,540,0,540,1140,980,0,0.551020408,0,0,61.27,0,140,130,0.651377688
1/4/2022 21:00,61.26,140,770,0,770,1140,980,0,0.785714286,0,0,61.26,0,140,130,0.651377688
1/4/2022 22:00,61.26,140,770,0,770,1140,980,0,0.785714286,0,0,61.26,0,140,130,0.651377688
1/4/2022 23:00,61.26,140,190,0,190,1140,980,0,0.193877551,0,0,61.26,0,140,130,0.651377688
1/5/2022 0:00,61.26,140,190,0,190,1140,980,0,0.193877551,0,0,61.26,0,140,130,0.651377688
1/5/2022 1:00,61.26,150,0,0,0,1140,980,0,0,0,0,61.26,0,150,130,0.744455645
1/5/2022 2:00,61.26,150,0,0,0,1140,980,0,0,0,0,61.26,0,150,130,0.744455645
1/5/2022 3:00,61.26,200,0,0,0,1140,980,0,0,0,0,61.26,0,200,130,0.934643817
1/5/2022 4:00,61.26,200,0,0,0,1140,980,0,0,0,0,61.26,0,200,130,0.934643817
1/5/2022 5:00,61.27,250,0,0,0,1140,980,0,0,0,0,61.27,0,250,130,0.988071237
1/5/2022 6:00,61.27,250,0,0,0,1140,980,0,0,0,0,61.27,0,250,130,0.988071237
1/5/2022 7:00,61.28,250,0,0,0,1140,980,0,0,0,0,61.28,0,250,130,0.988071237
1/5/2022 8:00,61.28,250,0,0,0,1140,980,0,0,0,0,61.28,0,250,130,0.988071237
1/5/2022 9:00,61.28,250,0,0,0,1140,980,0,0,0,0,61.28,0,250,130,0.988071237
1/5/2022 10:00,61.28,250,0,0,0,1140,980,0,0,0,0,61.28,0,250,130,0.988071237
1/5/2022 11:00,61.29,250,0,0,0,1140,980,0,0,0,0,61.29,0,250,130,0.988071237
1/5/2022 12:00,61.29,250,0,0,0,1140,980,0,0,0,0,61.29,0,250,130,0.988071237
1/5/2022 13:00,61.3,250,0,0,0,1140,980,0,0,0,0,61.3,0,250,130,0.988071237
1/5/2022 14:00,61.3,250,0,0,0,1140,980,0,0,0,0,61.3,0,250,130,0.988071237
1/5/2022 15:00,61.3,250,0,0,0,1140,980,0,0,0,0,61.3,0,250,130,0.988071237
1/5/2022 16:00,61.3,250,0,0,0,1140,980,0,0,0,0,61.3,0,250,130,0.988071237
1/5/2022 17:00,61.3,210,370,0,370,1140,980,0,0.37755102,0,0,61.3,0,210,130,0.960517473
1/5/2022 18:00,61.3,210,370,0,370,1140,980,0,0.37755102,0,0,61.3,0,210,130,0.960517473
1/5/2022 19:00,61.29,190,760,0,760,1140,980,0,0.775510204,0,0,61.29,0,190,130,0.907258065
1/5/2022 20:00,61.29,190,760,0,760,1140,980,0,0.775510204,0,0,61.29,0,190,130,0.907258065
1/5/2022 21:00,61.28,150,380,0,380,1140,980,0,0.387755102,0,0,61.28,0,150,130,0.744455645
1/5/2022 22:00,61.28,150,380,0,380,1140,980,0,0.387755102,0,0,61.28,0,150,130,0.744455645
1/5/2022 23:00,61.28,140,120,0,120,1140,980,0,0.12244898,0,0,61.28,0,140,130,0.651377688
1/6/2022 0:00,61.28,140,120,0,120,1140,980,0,0.12244898,0,0,61.28,0,140,130,0.651377688
1/6/2022 1:00,61.29,160,0,0,0,1140,980,0,0,0,0,61.29,0,160,130,0.810651882
1/6/2022 2:00,61.29,160,0,0,0,1140,980,0,0,0,0,61.29,0,160,130,0.810651882
1/6/2022 3:00,61.29,200,0,0,0,1140,980,0,0,0,0,61.29,0,200,130,0.934643817
1/6/2022 4:00,61.29,200,0,0,0,1140,980,0,0,0,0,61.29,0,200,130,0.934643817
1/6/2022 5:00,61.3,220,0,0,0,1140,980,0,0,0,0,61.3,0,220,130,0.971942204
1/6/2022 6:00,61.3,220,0,0,0,1140,980,0,0,0,0,61.3,0,220,130,0.971942204
1/6/2022 7:00,61.3,280,0,0,0,1140,980,0,0,0,0,61.3,0,280,130,0.99546371
1/6/2022 8:00,61.3,280,0,0,0,1140,980,0,0,0,0,61.3,0,280,130,0.99546371
1/6/2022 9:00,61.31,310,0,0,0,1140,980,0,0,0,0,61.31,0,305,130,0.998487903
1/6/2022 10:00,61.31,310,0,0,0,1140,980,0,0,0,0,61.31,0,305,130,0.998487903
1/6/2022 11:00,61.32,370,0,0,0,1140,980,0,0,0,0,61.32,0,305,130,0.998487903
1/6/2022 12:00,61.32,370,0,0,0,1140,980,0,0,0,0,61.32,0,305,130,0.998487903
1/6/2022 13:00,61.33,390,0,0,0,1140,980,0,0,0,0,61.33,0,305,130,0.998487903
1/6/2022 14:00,61.33,390,0,0,0,1140,980,0,0,0,0,61.33,0,305,130,0.998487903
1/6/2022 15:00,61.34,360,0,0,0,1140,980,0,0,0,0,61.34,0,305,130,0.998487903
1/6/2022 16:00,61.34,360,0,0,0,1140,980,0,0,0,0,61.34,0,305,130,0.998487903
1/6/2022 17:00,61.34,290,370,0,370,1140,980,0,0.37755102,0,0,61.34,0,290,130,0.996471774
1/6/2022 18:00,61.34,290,370,0,370,1140,980,0,0.37755102,0,0,61.34,0,290,130,0.996471774
1/6/2022 19:00,61.33,330,780,0,780,1140,980,0,0.795918367,0,0,61.33,0,305,130,0.998487903
1/6/2022 20:00,61.33,330,780,0,780,1140,980,0,0.795918367,0,0,61.33,0,305,130,0.998487903
1/6/2022 21:00,61.32,270,770,0,770,1140,980,0,0.785714286,0,0,61.32,0,270,130,0.993783602
1/6/2022 22:00,61.32,270,770,0,770,1140,980,0,0.785714286,0,0,61.32,0,270,130,0.993783602
1/6/2022 23:00,61.32,270,0,0,0,1140,980,0,0,0,0,61.32,0,270,130,0.993783602
1/7/2022 0:00,61.32,270,0,0,0,1140,980,0,0,0,0,61.32,0,270,130,0.993783602
1/7/2022 1:00,61.33,220,0,0,0,1140,980,0,0,0,0,61.33,0,220,130,0.971942204
1/7/2022 2:00,61.33,220,0,0,0,1140,980,0,0,0,0,61.33,0,220,130,0.971942204
1/7/2022 3:00,61.33,220,0,0,0,1140,980,0,0,0,0,61.33,0,220,130,0.971942204
1/7/2022 4:00,61.33,220,0,0,0,1140,980,0,0,0,0,61.33,0,220,130,0.971942204
1/7/2022 5:00,61.34,200,0,0,0,1140,980,0,0,0,0,61.34,0,200,130,0.934643817
1/7/2022 6:00,61.34,200,0,0,0,1140,980,0,0,0,0,61.34,0,200,130,0.934643817
1/7/2022 7:00,61.34,200,0,0,0,1140,980,0,0,0,0,61.34,0,200,130,0.934643817
1/7/2022 8:00,61.34,200,0,0,0,1140,980,0,0,0,0,61.34,0,200,130,0.934643817
1/7/2022 9:00,61.35,200,0,0,0,1140,980,0,0,0,0,61.35,0,200,130,0.934643817
1/7/2022 10:00,61.35,200,0,0,0,1140,980,0,0,0,0,61.35,0,200,130,0.934643817
1/7/2022 11:00,61.35,220,0,0,0,1140,980,0,0,0,0,61.35,0,220,130,0.971942204
1/7/2022 12:00,61.35,220,0,0,0,1140,980,0,0,0,0,61.35,0,220,130,0.971942204
1/7/2022 13:00,61.36,250,0,0,0,1140,980,0,0,0,0,61.36,0,250,130,0.988071237
1/7/2022 14:00,61.36,250,0,0,0,1140,980,0,0,0,0,61.36,0,250,130,0.988071237
1/7/2022 15:00,61.36,250,0,0,0,1140,980,0,0,0,0,61.36,0,250,130,0.988071237
1/7/2022 16:00,61.36,250,0,0,0,1140,980,0,0,0,0,61.36,0,250,130,0.988071237
1/7/2022 17:00,61.36,240,740,0,740,1140,980,0,0.755102041,0,0,61.36,0,240,130,0.981686828
1/7/2022 18:00,61.36,240,740,0,740,1140,980,0,0.755102041,0,0,61.36,0,240,130,0.981686828
1/7/2022 19:00,61.35,240,470,0,470,1140,980,0,0.479591837,0,0,61.35,0,240,130,0.981686828
1/7/2022 20:00,61.35,240,470,0,470,1140,980,0,0.479591837,0,0,61.35,0,240,130,0.981686828
1/7/2022 21:00,61.35,240,750,0,750,1140,980,0,0.765306122,0,0,61.35,0,240,130,0.981686828
1/7/2022 22:00,61.35,240,750,0,750,1140,980,0,0.765306122,0,0,61.35,0,240,130,0.981686828
1/7/2022 23:00,61.35,210,120,0,120,1140,980,0,0.12244898,0,0,61.35,0,210,130,0.960517473
1/8/2022 0:00,61.35,210,120,0,120,1140,980,0,0.12244898,0,0,61.35,0,210,130,0.960517473
1/8/2022 1:00,61.36,230,0,0,0,1140,980,0,0,0,0,61.36,0,230,130,0.978662634
1/8/2022 2:00,61.36,230,0,0,0,1140,980,0,0,0,0,61.36,0,230,130,0.978662634
1/8/2022 3:00,61.36,250,0,0,0,1140,980,0,0,0,0,61.36,0,250,130,0.988071237
1/8/2022 4:00,61.36,250,0,0,0,1140,980,0,0,0,0,61.36,0,250,130,0.988071237
1/8/2022 5:00,61.37,250,0,0,0,1140,980,0,0,0,0,61.37,0,250,130,0.988071237
1/8/2022 6:00,61.37,250,0,0,0,1140,980,0,0,0,0,61.37,0,250,130,0.988071237
1/8/2022 7:00,61.38,250,0,0,0,1140,980,0,0,0,0,61.38,0,250,130,0.988071237
1/8/2022 8:00,61.38,250,0,0,0,1140,980,0,0,0,0,61.38,0,250,130,0.988071237
1/8/2022 9:00,61.38,200,0,0,0,1140,980,0,0,0,0,61.38,0,200,130,0.934643817
1/8/2022 10:00,61.38,200,0,0,0,1140,980,0,0,0,0,61.38,0,200,130,0.934643817
1/8/2022 11:00,61.38,170,0,0,0,1140,980,0,0,0,0,61.38,0,170,130,0.844086022
1/8/2022 12:00,61.38,170,0,0,0,1140,980,0,0,0,0,61.38,0,170,130,0.844086022
1/8/2022 13:00,61.39,200,0,0,0,1140,980,0,0,0,0,61.39,0,200,130,0.934643817
1/8/2022 14:00,61.39,200,0,0,0,1140,980,0,0,0,0,61.39,0,200,130,0.934643817
1/8/2022 15:00,61.39,200,0,0,0,1140,980,0,0,0,0,61.39,0,200,130,0.934643817
1/8/2022 16:00,61.39,200,0,0,0,1140,980,0,0,0,0,61.39,0,200,130,0.934643817
1/8/2022 17:00,61.4,200,0,0,0,1140,980,0,0,0,0,61.4,0,200,130,0.934643817
1/8/2022 18:00,61.4,200,0,0,0,1140,980,0,0,0,0,61.4,0,200,130,0.934643817
1/8/2022 19:00,61.39,200,370,0,370,1140,980,0,0.37755102,0,0,61.39,0,200,130,0.934643817
1/8/2022 20:00,61.39,200,370,0,370,1140,980,0,0.37755102,0,0,61.39,0,200,130,0.934643817
1/8/2022 21:00,61.38,220,750,0,750,1140,980,0,0.765306122,0,0,61.38,0,220,130,0.971942204
1/8/2022 22:00,61.38,220,750,0,750,1140,980,0,0.765306122,0,0,61.38,0,220,130,0.971942204
1/8/2022 23:00,61.39,170,0,0,0,1140,980,0,0,0,0,61.39,0,170,130,0.844086022
1/9/2022 0:00,61.39,170,0,0,0,1140,980,0,0,0,0,61.39,0,170,130,0.844086022
1/9/2022 1:00,61.39,200,0,0,0,1140,980,0,0,0,0,61.39,0,200,130,0.934643817
1/9/2022 2:00,61.39,200,0,0,0,1140,980,0,0,0,0,61.39,0,200,130,0.934643817
1/9/2022 3:00,61.4,200,0,0,0,1140,980,0,0,0,0,61.4,0,200,130,0.934643817
1/9/2022 4:00,61.4,200,0,0,0,1140,980,0,0,0,0,61.4,0,200,130,0.934643817
1/9/2022 5:00,61.4,170,0,0,0,1140,980,0,0,0,0,61.4,0,170,130,0.844086022
1/9/2022 6:00,61.4,170,0,0,0,1140,980,0,0,0,0,61.4,0,170,130,0.844086022
1/9/2022 7:00,61.41,200,0,0,0,1140,980,0,0,0,0,61.41,0,200,130,0.934643817
1/9/2022 8:00,61.41,200,0,0,0,1140,980,0,0,0,0,61.41,0,200,130,0.934643817
1/9/2022 9:00,61.41,250,0,0,0,1140,980,0,0,0,0,61.41,0,250,130,0.988071237
1/9/2022 10:00,61.41,250,0,0,0,1140,980,0,0,0,0,61.41,0,250,130,0.988071237
1/9/2022 11:00,61.42,220,0,0,0,1140,980,0,0,0,0,61.42,0,220,130,0.971942204
1/9/2022 12:00,61.42,220,0,0,0,1140,980,0,0,0,0,61.42,0,220,130,0.971942204
1/9/2022 13:00,61.42,200,0,0,0,1140,980,0,0,0,0,61.42,0,200,130,0.934643817
1/9/2022 14:00,61.42,200,0,0,0,1140,980,0,0,0,0,61.42,0,200,130,0.934643817
1/9/2022 15:00,61.43,200,0,0,0,1140,980,0,0,0,0,61.43,0,200,130,0.934643817
1/9/2022 16:00,61.43,200,0,0,0,1140,980,0,0,0,0,61.43,0,200,130,0.934643817
1/9/2022 17:00,61.43,200,180,0,180,1140,980,0,0.183673469,0,0,61.43,0,200,130,0.934643817
1/9/2022 18:00,61.43,200,180,0,180,1140,980,0,0.183673469,0,0,61.43,0,200,130,0.934643817
1/9/2022 19:00,61.42,210,470,0,470,1140,980,0,0.479591837,0,0,61.42,0,210,130,0.960517473
1/9/2022 20:00,61.42,210,470,0,470,1140,980,0,0.479591837,0,0,61.42,0,210,130,0.960517473
1/9/2022 21:00,61.42,210,520,0,520,1140,980,0,0.530612245,0,0,61.42,0,210,130,0.960517473
1/9/2022 22:00,61.42,210,520,0,520,1140,980,0,0.530612245,0,0,61.42,0,210,130,0.960517473
1/9/2022 23:00,61.41,170,380,0,380,1140,980,0,0.387755102,0,0,61.41,0,170,130,0.844086022
1/10/2022 0:00,61.41,170,380,0,380,1140,980,0,0.387755102,0,0,61.41,0,170,130,0.844086022
1/10/2022 1:00,61.41,200,120,0,120,1140,980,0,0.12244898,0,0,61.41,0,200,130,0.934643817
1/10/2022 2:00,61.41,200,120,0,120,1140,980,0,0.12244898,0,0,61.41,0,200,130,0.934643817
1/10/2022 3:00,61.42,180,0,0,0,1140,980,0,0,0,0,61.42,0,180,130,0.881552419
1/10/2022 4:00,61.42,180,0,0,0,1140,980,0,0,0,0,61.42,0,180,130,0.881552419
1/10/2022 5:00,61.42,170,0,0,0,1140,980,0,0,0,0,61.42,0,170,130,0.844086022
1/10/2022 6:00,61.42,170,0,0,0,1140,980,0,0,0,0,61.42,0,170,130,0.844086022
1/10/2022 7:00,61.42,200,0,0,0,1140,980,0,0,0,0,61.42,0,200,130,0.934643817
1/10/2022 8:00,61.42,200,0,0,0,1140,980,0,0,0,0,61.42,0,200,130,0.934643817
1/10/2022 9:00,61.43,170,0,0,0,1140,980,0,0,0,0,61.43,0,170,130,0.844086022
1/10/2022 10:00,61.43,170,0,0,0,1140,980,0,0,0,0,61.43,0,170,130,0.844086022
1/10/2022 11:00,61.43,200,0,0,0,1140,980,0,0,0,0,61.43,0,200,130,0.934643817
1/10/2022 12:00,61.43,200,0,0,0,1140,980,0,0,0,0,61.43,0,200,130,0.934643817
1/10/2022 13:00,61.44,170,0,0,0,1140,980,0,0,0,0,61.44,0,170,130,0.844086022
1/10/2022 14:00,61.44,170,0,0,0,1140,980,0,0,0,0,61.44,0,170,130,0.844086022
1/10/2022 15:00,61.44,170,0,0,0,1140,980,0,0,0,0,61.44,0,170,130,0.844086022
1/10/2022 16:00,61.44,170,0,0,0,1140,980,0,0,0,0,61.44,0,170,130,0.844086022
1/10/2022 17:00,61.44,170,180,0,180,1140,980,0,0.183673469,0,0,61.44,0,170,130,0.844086022
1/10/2022 18:00,61.44,170,180,0,180,1140,980,0,0.183673469,0,0,61.44,0,170,130,0.844086022
1/10/2022 19:00,61.43,180,570,0,570,1140,980,0,0.581632653,0,0,61.43,0,180,130,0.881552419
1/10/2022 20:00,61.43,180,570,0,570,1140,980,0,0.581632653,0,0,61.43,0,180,130,0.881552419
1/10/2022 21:00,61.43,220,460,0,460,1140,980,0,0.469387755,0,0,61.43,0,220,130,0.971942204
1/10/2022 22:00,61.43,220,460,0,460,1140,980,0,0.469387755,0,0,61.43,0,220,130,0.971942204
1/10/2022 23:00,61.43,200,190,0,190,1140,980,0,0.193877551,0,0,61.43,0,200,130,0.934643817
1/11/2022 0:00,61.43,200,190,0,190,1140,980,0,0.193877551,0,0,61.43,0,200,130,0.934643817
1/11/2022 1:00,61.43,190,190,0,190,1140,980,0,0.193877551,0,0,61.43,0,190,130,0.907258065
1/11/2022 2:00,61.43,190,190,0,190,1140,980,0,0.193877551,0,0,61.43,0,190,130,0.907258065
1/11/2022 3:00,61.43,180,0,0,0,1140,980,0,0,0,0,61.43,0,180,130,0.881552419
1/11/2022 4:00,61.43,180,0,0,0,1140,980,0,0,0,0,61.43,0,180,130,0.881552419
1/11/2022 5:00,61.43,170,0,0,0,1140,980,0,0,0,0,61.43,0,170,130,0.844086022
1/11/2022 6:00,61.43,170,0,0,0,1140,980,0,0,0,0,61.43,0,170,130,0.844086022
1/11/2022 7:00,61.44,200,0,0,0,1140,980,0,0,0,0,61.44,0,200,130,0.934643817
1/11/2022 8:00,61.44,200,0,0,0,1140,980,0,0,0,0,61.44,0,200,130,0.934643817
1/11/2022 9:00,61.44,170,0,0,0,1140,980,0,0,0,0,61.44,0,170,130,0.844086022
1/11/2022 10:00,61.44,170,0,0,0,1140,980,0,0,0,0,61.44,0,170,130,0.844086022
1/11/2022 11:00,61.45,170,0,0,0,1140,980,0,0,0,0,61.45,0,170,130,0.844086022
1/11/2022 12:00,61.45,170,0,0,0,1140,980,0,0,0,0,61.45,0,170,130,0.844086022
1/11/2022 13:00,61.45,200,0,0,0,1140,980,0,0,0,0,61.45,0,200,130,0.934643817
1/11/2022 14:00,61.45,200,0,0,0,1140,980,0,0,0,0,61.45,0,200,130,0.934643817
1/11/2022 15:00,61.46,170,0,0,0,1140,980,0,0,0,0,61.46,0,170,130,0.844086022
1/11/2022 16:00,61.46,170,0,0,0,1140,980,0,0,0,0,61.46,0,170,130,0.844086022
1/11/2022 17:00,61.45,190,600,0,600,1140,980,0,0.612244898,0,0,61.45,0,190,130,0.907258065
